Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,18,28,26,31,35,30,28,33,38,31,29,30,31,32,30,32,9,34,28,24,26,38,27,35,23,22,25,28
2018,22,30,21,21,25,21,23,26,24,20,25,22,12,22,26,30,20,31,22,30,27,25,26,20,32,23,32,26
2019,23,18,24,13,28,24,22,35,24,24,23,23,25,26,31,28,16,34,21,31,27,21,26,32,29,20,29,26
2020,19,31,26,33,25,26,27,31,25,35,35,23,25,29,26,26,24,27,32,23,26,34,18,24,30,15,22,24
2021,21,22,25,29,32,37,28,25,19,24,24,21,26,23,32,28,26,27,22,21,26,32,29,27,17,34,29,28
2022,22,22,25,33,25,22,25,25,24,21,23,28,25,24,29,35,35,27,31,19,29,29,33,25,35,37,32,32
2023,36,18,21,22,19,33,25,22,27,27,31,18,22,25,34,28,29,23,21,26,27,31,23,20,25,24,30,26
2024,26,23,30,22,29,29,27,27,27,31,29,21,30,28,22,25,29,27,25,35,27,23,21,28,29,30,31,27
2025,23,25,24,24,24,34,26,25,23,32,29,25,31,28,36,31,28,31,31,20,30,31,25,25,30,36,37,31
2026,27,21,23,24,29,27,25,28,26,25,26,31,20,26,25,25,20,20,17,25,22,34,25,24,32,20,29,27
2027,24,33,29,26,26,27,28,26,18,21,27,41,34,28,22,13,22,35,29,19,23,23,33,33,24,29,27,28
2028,33,30,31,32,34,26,31,28,37,24,27,29,22,28,31,23,23,28,26,26,26,31,32,30,29,34,28,31
2029,29,28,21,31,21,27,26,22,22,30,31,21,24,25,28,25,23,27,21,23,25,29,42,27,26,36,27,31
2030,25,30,32,29,28,27,29,34,31,23,33,27,26,29,22,19,30,32,21,34,26,22,23,21,23,29,30,25
2031,21,31,23,30,29,30,27,21,23,29,32,35,24,27,32,34,27,29,45,33,33,24,25,27,22,30,30,26
2032,24,25,26,35,31,26,28,25,35,22,28,25,23,26,26,24,36,30,30,30,29,19,29,35,26,26,18,26
2033,21,18,31,31,38,31,28,23,29,25,27,31,26,27,23,21,34,28,27,30,27,33,24,29,34,20,28,28
2034,23,28,28,26,28,29,27,33,24,30,39,33,29,31,26,33,25,31,24,23,27,24,21,34,26,28,27,27
2035,27,18,16,26,42,32,27,37,28,32,28,22,17,27,27,18,20,27,19,28,23,27,30,27,37,31,36,31
2036,28,25,26,35,23,25,27,26,21,26,34,25,17,25,25,20,25,24,26,28,25,33,21,24,33,31,28,28
2037,33,25,24,24,23,26,26,30,21,21,24,28,39,27,28,27,23,29,29,33,28,30,24,21,35,25,30,28
2038,27,28,17,23,33,19,25,28,28,28,27,21,19,25,28,21,32,23,31,26,27,24,26,23,36,18,33,27
2039,18,19,28,37,25,20,25,22,20,26,25,32,20,24,27,25,32,32,29,41,31,31,24,38,39,20,33,31
2040,30,33,32,22,22,36,29,25,24,20,31,30,30,27,30,31,19,24,28,25,26,20,29,26,27,33,26,27
2041,19,27,23,25,28,36,26,37,25,28,21,32,36,30,38,28,30,28,31,18,29,30,23,22,32,33,24,27
2042,33,19,34,23,28,28,28,29,22,32,27,32,21,27,28,22,32,30,28,21,27,27,33,43,34,25,19,30
2043,31,28,20,21,28,42,28,29,26,27,33,22,36,29,28,30,22,31,26,25,27,20,22,27,29,33,24,26
2044,28,27,29,24,32,28,28,37,26,22,31,25,29,28,25,23,21,33,20,28,25,22,24,29,22,27,25,25
2045,26,21,37,31,28,25,28,26,30,29,30,25,32,29,27,27,28,27,33,21,27,20,30,28,27,28,24,26
2046,32,25,30,27,27,25,28,24,27,24,27,34,23,27,27,22,26,21,23,31,25,24,30,20,30,22,27,26
2047,29,27,20,31,19,25,25,24,25,25,28,31,29,27,33,24,17,23,24,19,23,20,29,28,26,22,26,25
2048,26,27,25,39,16,31,27,20,24,14,45,26,32,27,25,34,32,24,15,32,27,38,23,24,28,27,24,27
2049,32,21,29,28,31,42,31,28,26,32,37,28,28,30,28,19,33,25,28,20,26,29,23,31,23,27,24,26
2050,25,33,26,25,27,40,29,18,27,25,29,35,27,27,31,23,28,29,20,27,26,26,17,31,31,25,29,27
2051,25,21,21,30,19,32,25,25,30,26,32,29,27,28,22,29,25,29,25,25,26,25,30,29,23,30,29,28
2052,19,27,27,37,18,31,27,29,28,25,27,43,27,30,28,21,23,38,29,29,28,26,34,30,28,25,23,28
2053,25,24,20,32,23,31,26,27,30,21,28,30,30,28,26,27,25,34,27,25,27,28,31,31,25,26,30,29
2054,18,27,26,34,32,27,27,29,26,21,30,31,34,29,21,23,23,35,33,26,27,34,20,23,32,30,26,28
2055,23,30,30,25,24,27,27,29,30,36,21,25,23,27,21,19,18,26,28,29,24,23,28,29,27,27,27,27
2056,26,24,20,37,23,28,26,29,32,24,26,20,44,29,32,28,21,24,26,22,26,27,28,24,25,31,35,28
2057,39,35,20,36,41,31,34,23,28,25,30,18,32,26,33,20,22,25,25,29,26,25,35,34,28,29,34,31
2058,27,28,27,33,30,21,28,29,31,33,24,38,25,30,23,20,31,36,19,35,27,20,20,26,29,29,34,26
2059,36,26,33,35,30,32,32,27,22,22,20,30,28,25,19,26,28,30,33,25,27,24,24,27,29,29,24,26
2060,30,30,31,37,36,25,32,38,26,27,31,24,26,29,21,32,30,28,31,41,31,22,24,26,21,35,27,26
2061,32,29,30,31,26,36,31,30,37,21,25,20,31,27,33,19,27,37,20,27,27,31,27,22,28,29,27,27
2062,26,27,25,28,30,23,27,30,33,27,28,20,32,28,24,23,21,37,27,33,28,29,18,22,35,20,29,26
2063,20,39,31,31,15,32,28,30,24,32,32,27,30,29,20,27,25,16,35,37,27,21,21,24,19,27,24,23
2064,26,33,27,23,32,27,28,27,32,22,25,31,36,29,31,29,30,29,21,38,30,17,33,33,27,22,24,26
2065,27,21,28,29,25,22,25,31,23,34,26,21,27,27,22,29,29,30,28,22,27,30,25,23,27,27,40,29
2066,31,20,25,28,29,29,27,32,23,29,22,28,24,26,23,27,26,27,31,24,26,31,28,33,36,21,29,30
2067,27,25,22,28,28,31,27,26,25,32,30,35,21,28,23,26,31,34,23,41,30,22,22,26,30,32,32,27
2068,30,31,28,28,29,30,29,35,28,29,24,28,29,29,30,21,19,35,25,28,26,28,27,29,34,32,18,28
2069,24,37,35,27,23,19,28,18,27,25,35,21,30,26,30,28,21,28,30,32,28,34,28,26,35,26,38,31
2070,24,34,26,30,18,33,28,30,24,27,19,27,29,26,18,21,28,29,22,25,24,23,32,30,19,24,34,27
2071,26,23,28,37,35,23,29,22,36,24,24,27,27,27,21,19,25,40,30,32,28,25,33,23,24,33,24,27
2072,21,29,32,28,23,33,28,25,28,26,26,19,23,25,18,35,29,28,26,19,26,24,34,24,25,25,31,27
2073,20,29,17,24,28,34,25,27,22,23,26,30,25,26,17,31,19,36,29,20,25,20,40,29,32,28,28,30
2074,15,27,27,29,25,22,24,25,27,21,33,27,34,28,27,27,29,33,26,29,29,26,25,24,24,23,25,25
2075,29,28,32,27,31,22,28,21,30,31,36,26,19,27,19,33,24,29,28,29,27,31,25,25,24,29,22,26
2076,24,32,24,22,31,25,26,22,43,27,26,29,19,28,29,35,23,31,34,26,30,33,34,24,28,27,26,29
2077,18,29,35,30,26,24,27,17,26,22,26,28,23,24,26,33,20,31,32,26,28,30,38,41,33,25,23,32
2078,21,28,26,24,27,28,26,31,29,36,24,28,24,29,24,26,31,30,26,39,29,28,29,28,30,27,21,27
2079,24,28,28,27,25,24,26,16,31,30,32,33,24,28,38,29,29,24,24,33,30,28,24,19,25,24,28,25
2080,25,27,23,34,25,25,27,33,26,19,21,34,31,27,22,32,23,30,27,37,29,27,29,17,24,25,28,25
2081,28,33,29,37,23,36,31,13,28,27,23,21,33,24,19,27,16,25,24,23,22,20,31,26,21,32,25,26
2082,18,23,24,29,22,24,23,25,27,25,30,22,31,27,25,31,29,20,24,26,26,29,18,20,30,27,20,24
2083,21,26,28,31,34,20,27,18,29,22,20,27,28,24,21,28,27,27,27,31,27,28,22,33,36,25,35,30
2084,33,38,24,21,23,27,28,30,35,27,20,34,28,29,27,34,25,30,23,31,28,32,27,27,27,29,27,28
2085,27,32,29,23,28,32,29,31,32,24,20,23,26,26,33,20,30,36,28,28,29,22,25,17,30,21,23,23
2086,26,32,28,31,24,25,28,24,24,19,26,26,25,24,33,31,27,33,18,26,28,26,22,24,39,23,31,28
2087,35,18,34,29,31,24,29,22,33,32,36,33,16,29,21,29,28,40,31,25,29,24,24,21,26,28,28,25
2088,24,28,28,32,23,22,26,23,25,28,25,18,26,24,27,27,24,27,24,26,26,18,19,21,32,23,25,23
2089,22,27,29,30,25,27,27,33,24,31,21,22,19,25,31,36,28,16,27,27,28,31,25,23,30,27,36,29
2090,26,27,30,37,31,26,30,19,29,23,29,31,32,27,22,22,21,21,23,35,24,32,19,22,24,31,29,26
2091,22,22,24,29,15,23,23,26,29,34,20,22,24,26,28,28,22,32,18,28,26,34,26,22,29,29,25,28
2092,17,29,24,22,24,28,24,25,23,36,29,31,38,30,36,33,31,21,24,28,29,26,28,24,24,34,31,28
2093,24,40,30,23,34,35,31,24,23,22,25,22,21,23,19,34,34,35,21,27,28,35,31,28,34,24,25,30
2094,23,24,27,30,28,23,26,24,30,26,26,26,28,27,26,23,21,28,32,29,27,21,30,27,24,24,26,25
2095,25,24,36,18,28,31,27,26,31,32,35,27,20,29,30,26,26,28,20,26,26,21,30,31,24,34,29,28
2096,21,21,27,33,31,36,28,26,32,26,32,27,28,29,18,26,27,31,32,26,27,25,26,26,31,29,41,30
2097,22,25,28,17,23,22,23,20,22,37,17,19,32,25,27,37,25,19,27,30,28,24,23,26,32,21,24,25
2098,21,29,27,19,27,28,25,25,32,26,31,29,31,29,17,28,26,25,30,22,25,28,26,26,25,25,28,26
2099,29,26,33,30,25,32,29,31,23,26,24,42,15,27,28,25,32,28,23,31,28,25,29,16,33,27,30,27
2100,32,31,32,24,28,28,29,31,33,25,25,20,30,27,41,19,23,26,37,33,30,31,20,25,33,29,25,27
