Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,42,36,35,32,32,36,36,34,29,33,34,32,29,32,42,41,11,34,35,28,32,37,32,36,40,41,37,37
2018,30,26,41,40,40,38,36,27,37,26,36,36,35,33,39,35,46,37,34,31,37,34,36,30,39,39,29,35
2019,36,35,34,39,30,34,35,33,38,36,46,39,33,38,39,28,40,39,23,39,35,37,35,23,38,25,38,33
2020,44,35,45,32,31,29,36,42,43,32,30,36,26,35,45,39,38,42,39,38,40,44,33,34,28,33,28,33
2021,31,29,36,37,44,40,36,29,34,33,39,31,38,34,32,33,43,47,36,34,38,35,33,33,38,36,36,35
2022,30,30,27,41,36,37,34,35,36,36,33,39,35,36,32,40,45,38,30,39,37,37,34,47,30,31,33,35
2023,36,43,34,34,32,39,36,32,40,34,39,47,35,38,39,30,32,27,36,46,35,33,29,25,31,40,38,33
2024,41,36,36,42,33,47,39,33,39,33,36,40,38,37,44,31,43,41,33,43,39,41,33,33,34,39,33,36
2025,32,33,26,30,37,49,35,32,24,35,36,39,35,34,34,32,38,42,30,34,35,37,31,36,42,37,38,37
2026,41,28,44,43,34,37,38,29,33,32,40,26,38,33,32,38,47,33,37,39,38,33,33,40,44,34,33,36
2027,33,32,41,39,40,40,38,37,38,33,41,40,30,37,35,47,33,37,36,32,37,32,33,35,43,43,36,37
2028,37,29,34,49,36,39,37,33,39,35,33,36,43,37,33,36,34,41,24,30,33,34,32,40,36,33,33,35
2029,27,32,35,33,36,39,34,28,27,33,36,47,41,35,36,40,44,39,40,35,39,29,34,33,37,34,37,34
2030,30,39,33,32,37,33,34,34,49,33,35,40,31,37,37,33,38,45,34,51,40,34,33,37,38,36,36,36
2031,37,34,30,41,32,24,33,32,35,45,40,44,39,39,38,31,48,38,34,35,37,32,26,33,28,31,29,30
2032,29,31,32,37,45,46,37,34,37,35,40,37,33,36,34,17,36,38,31,38,32,39,34,35,39,36,43,38
2033,35,32,32,35,37,40,35,31,33,33,41,29,30,33,27,37,37,37,35,38,35,23,28,33,42,30,36,32
2034,35,37,32,34,40,47,38,40,30,28,40,36,38,35,38,33,25,34,36,45,35,39,36,38,33,38,32,36
2035,32,40,40,33,34,36,36,43,23,32,32,41,28,33,31,40,27,30,34,40,34,31,32,36,39,28,42,35
2036,36,25,37,39,34,30,34,27,36,32,44,35,41,36,36,31,40,36,36,35,36,37,36,37,33,25,38,34
