Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,52,19,29,45,27,31,34,39,55,40,32,34,50,42,48,23,8,45,35,24,31,44,34,29,39,31,40,36
2018,39,33,41,31,40,29,36,38,37,36,43,28,40,37,35,28,35,40,35,33,34,35,43,46,28,37,40,38
2019,31,29,20,32,35,32,30,31,31,33,25,31,35,31,35,35,36,41,38,35,37,29,38,42,43,25,42,37
2020,36,32,38,36,34,44,37,47,36,32,38,32,27,35,34,38,35,41,34,38,37,27,28,28,39,39,35,33
2021,28,31,40,41,39,35,36,38,36,31,34,35,33,35,38,34,39,41,31,33,36,32,41,34,28,34,35,34
2022,36,27,35,40,45,32,36,40,33,42,27,35,40,36,43,34,29,45,33,47,39,29,34,31,27,25,35,30
2023,32,39,30,37,35,32,34,40,22,31,35,45,30,34,42,40,37,33,36,42,38,32,44,35,31,33,35,35
2024,34,36,43,28,27,42,35,39,38,31,35,27,34,34,33,44,30,25,35,32,33,42,41,32,32,39,38,37
2025,39,23,39,30,34,44,35,36,25,27,35,38,29,32,42,31,48,36,44,32,39,35,44,40,32,35,33,37
2026,33,38,45,42,38,30,38,30,38,29,27,24,31,30,32,39,39,32,32,43,36,28,43,39,33,44,32,37
2027,34,27,36,37,30,30,32,28,33,43,39,34,27,34,33,31,28,25,42,44,34,18,38,35,36,47,35,35
2028,44,29,42,31,36,38,37,26,45,34,37,41,37,37,37,41,37,36,34,37,37,37,28,34,31,32,41,34
2029,32,27,35,39,47,32,35,33,29,33,27,49,36,35,35,27,30,36,37,38,34,42,30,32,34,33,34,34
2030,37,41,36,36,41,32,37,26,42,40,27,43,32,35,32,40,33,36,36,36,36,40,50,34,46,36,23,38
2031,35,31,29,44,37,34,35,42,28,39,32,44,37,37,37,36,30,33,37,31,34,37,32,34,38,43,38,37
2032,31,39,42,51,29,42,39,27,46,38,29,35,42,36,35,31,34,31,26,38,33,34,43,35,35,36,44,38
2033,35,40,32,47,33,30,36,30,33,42,36,36,40,36,33,37,33,35,33,32,34,37,32,38,28,37,28,33
2034,31,31,30,38,34,34,33,29,40,36,31,35,29,33,36,29,42,44,43,21,36,34,36,38,32,32,46,36
2035,38,39,32,41,29,29,35,35,35,40,37,28,26,34,32,47,23,41,36,32,35,28,33,35,42,30,44,35
2036,36,40,39,54,31,33,39,31,31,36,37,38,38,35,31,29,30,41,37,39,35,35,34,40,30,32,36,35
2037,33,43,44,41,36,28,38,36,39,48,38,34,41,39,33,32,33,28,30,43,33,25,36,33,38,41,32,34
2038,40,37,25,40,38,48,38,34,26,39,30,27,36,32,33,38,34,32,31,40,35,24,41,27,44,42,38,36
2039,37,42,32,31,38,32,35,29,37,36,28,46,39,36,28,34,31,24,38,34,32,32,37,31,34,36,36,34
2040,30,39,30,41,26,41,35,46,40,29,40,41,27,37,30,39,30,34,34,44,35,37,33,35,36,26,30,33
2041,27,32,33,34,30,30,31,34,37,31,35,46,36,37,27,32,32,32,47,39,35,39,43,34,38,34,24,35
2042,34,33,35,35,34,37,35,47,35,34,28,33,37,36,33,28,41,32,33,34,34,44,34,36,37,47,35,39
2043,39,40,39,43,36,42,40,32,35,32,36,34,29,33,36,22,24,43,38,36,33,33,36,31,36,49,26,35
2044,24,34,30,32,39,55,36,34,32,29,40,32,27,32,29,49,32,36,28,25,33,23,39,46,27,33,30,33
2045,41,31,34,33,34,38,35,31,28,40,28,36,39,34,31,43,34,30,30,37,34,37,41,43,24,41,32,36
2046,42,29,45,28,33,28,34,44,45,33,33,41,38,39,45,44,31,35,29,32,36,36,43,32,29,29,31,33
2047,29,43,38,30,32,33,34,39,39,42,34,41,32,38,33,25,46,37,41,25,35,27,38,26,45,42,31,35
2048,29,45,33,43,45,48,41,26,30,38,31,37,33,33,34,40,40,34,30,29,35,25,41,43,29,38,27,34
2049,33,33,27,36,35,37,34,35,38,32,38,38,37,36,39,29,27,47,33,36,35,48,32,34,30,41,43,38
2050,36,36,25,35,26,29,31,41,40,27,44,43,32,38,35,38,42,38,38,27,36,29,34,41,26,34,41,34
2051,26,40,35,33,46,35,36,37,31,23,25,42,48,34,36,43,27,31,23,35,33,39,30,32,41,33,30,34
2052,41,40,24,42,47,31,38,32,41,40,48,38,37,39,25,38,41,38,44,33,37,34,30,44,32,36,37,36
2053,34,47,35,32,40,45,39,27,35,32,37,31,41,34,27,40,36,39,40,41,37,38,29,37,38,36,29,35
2054,22,24,33,43,38,19,30,33,44,35,25,18,41,33,33,39,35,28,37,40,35,37,33,39,36,42,42,38
2055,33,46,30,38,32,37,36,43,43,29,41,34,32,37,32,34,30,49,42,24,35,37,26,36,32,33,41,34
2056,41,30,36,40,25,32,34,40,30,36,26,39,37,35,39,39,44,40,34,43,40,24,47,33,40,34,23,34
2057,35,61,32,35,36,34,39,50,27,35,46,41,24,37,26,39,30,30,35,34,32,25,36,35,33,29,41,33
2058,35,35,43,33,34,42,37,24,42,39,31,39,32,35,39,53,32,30,48,41,41,32,43,50,31,31,28,36
2059,37,28,29,31,35,32,32,31,31,34,38,28,33,33,36,42,36,42,39,23,36,29,28,28,25,29,33,29
2060,40,25,35,40,40,40,37,45,40,30,30,47,22,36,38,39,41,30,40,28,36,32,30,25,35,24,30,29
2061,33,41,43,18,31,32,33,27,29,31,42,33,27,32,44,32,38,32,41,29,36,39,40,35,32,43,48,40
2062,34,39,46,44,38,45,41,29,35,24,28,36,31,31,38,50,35,33,34,33,37,28,27,33,42,41,34,34
2063,27,36,34,43,38,21,33,35,32,25,30,36,30,31,44,35,34,25,47,25,35,43,36,30,37,34,39,37
2064,33,44,42,40,28,40,38,36,36,29,45,33,40,37,29,30,34,39,36,38,34,27,40,36,31,29,31,32
2065,28,33,29,33,36,33,32,32,39,33,35,33,29,34,27,29,37,41,46,41,37,31,40,40,38,40,34,37
2066,40,43,35,35,34,34,37,38,27,34,35,45,35,36,38,40,39,25,42,24,35,31,29,38,28,36,42,34
2067,33,46,30,61,27,33,38,32,37,35,24,31,37,33,44,28,24,42,43,30,35,33,42,38,45,51,30,40
2068,34,37,34,38,31,30,34,33,31,37,24,34,39,33,33,36,35,35,37,48,37,30,35,27,19,34,26,29
2069,24,43,39,26,34,32,33,33,43,37,38,31,23,34,44,27,45,29,41,39,38,31,39,31,25,40,39,34
2070,34,41,27,41,37,42,37,30,43,38,33,39,46,38,39,41,28,53,38,43,40,31,29,33,37,37,32,33
2071,47,45,35,39,38,31,39,30,37,33,43,45,29,36,36,39,37,48,31,38,38,23,39,39,29,38,40,35
2072,27,40,28,30,32,29,31,31,33,35,41,38,29,35,35,41,41,33,33,22,34,38,31,37,38,39,30,36
2073,40,27,36,51,34,30,36,30,22,35,40,37,33,33,36,34,26,35,33,31,33,40,40,43,26,41,34,37
2074,42,35,27,42,32,30,35,39,26,37,36,37,26,34,38,23,43,33,43,40,37,39,30,31,28,41,34,34
2075,31,34,24,36,27,39,32,35,33,31,41,32,32,34,28,32,38,43,36,29,34,31,30,35,24,28,31,30
2076,31,45,30,38,34,41,37,27,29,35,25,34,27,30,40,29,40,32,36,31,35,35,27,32,30,42,39,34
2077,33,26,46,30,32,35,34,28,30,36,34,36,41,34,33,27,41,38,32,37,35,21,29,35,28,28,42,31
2078,38,27,46,27,32,30,33,31,38,44,32,35,39,37,34,49,34,40,35,29,37,29,42,40,38,35,33,36
2079,43,48,48,23,26,42,38,23,38,35,32,39,38,34,45,31,44,40,40,32,39,25,36,40,22,43,27,32
2080,31,36,37,41,26,31,34,27,22,45,31,41,39,34,29,46,36,43,42,28,37,41,30,35,34,44,37,37
2081,31,35,35,35,27,39,34,36,36,31,52,30,25,35,36,49,41,30,51,40,41,23,38,27,31,47,32,33
2082,36,35,25,45,42,28,35,28,36,30,36,33,37,33,32,49,41,38,36,43,40,31,44,33,28,30,42,35
2083,30,36,30,40,37,39,35,35,35,35,41,35,33,36,42,39,46,24,26,31,35,23,37,29,29,33,38,32
2084,33,35,28,48,43,29,36,37,31,35,39,37,46,38,45,37,36,29,25,42,36,35,39,31,35,42,26,35
2085,25,42,31,40,35,42,36,36,44,30,32,29,42,36,50,28,47,33,34,38,38,28,30,37,34,40,32,34
2086,32,29,38,37,42,49,38,34,42,35,33,36,39,37,29,37,33,50,37,28,36,49,43,25,34,48,37,39
2087,36,44,34,30,28,33,34,28,35,40,30,34,30,33,37,39,37,33,30,44,37,32,43,32,25,38,38,35
2088,41,30,29,38,36,35,35,38,32,35,25,39,35,34,37,30,41,44,36,33,37,28,38,35,41,46,30,36
2089,27,28,30,28,43,40,33,24,48,40,21,48,46,38,20,34,37,31,33,37,32,27,34,31,32,39,28,32
2090,30,45,35,35,39,30,36,33,35,35,32,35,26,33,35,26,36,29,30,37,32,37,31,33,26,35,34,33
2091,29,45,34,36,29,32,34,22,35,26,34,32,36,31,37,30,36,47,37,26,36,18,34,24,33,30,30,28
2092,36,37,22,28,32,35,32,38,30,29,29,36,33,33,33,38,44,33,44,27,37,28,34,40,25,44,25,33
2093,33,46,34,33,35,27,35,27,45,35,32,37,26,34,31,38,37,37,35,42,37,37,30,32,29,51,29,35
2094,31,40,34,41,41,25,35,34,36,34,22,30,32,31,38,35,38,27,41,30,35,36,25,34,31,35,36,33
2095,34,36,30,26,33,26,31,37,37,36,28,41,35,36,27,39,45,41,35,34,37,23,27,27,38,38,42,33
2096,35,36,43,33,36,35,36,27,32,37,43,37,33,35,39,21,37,38,33,39,35,27,36,37,42,26,32,33
2097,25,39,37,39,38,46,37,32,40,41,37,24,32,34,25,34,44,36,34,34,35,22,46,38,27,38,30,34
2098,42,45,27,27,46,35,37,26,29,31,42,29,34,32,28,37,41,42,35,31,36,33,43,27,29,45,27,34
2099,37,42,39,47,40,40,41,24,39,28,33,30,35,32,36,33,41,38,42,32,37,30,41,25,40,35,26,33
2100,37,41,35,38,36,29,36,29,40,29,38,38,36,35,44,31,28,27,40,30,33,29,35,39,45,50,32,38
