Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,30,33,32,22,34,29,30,32,30,25,23,34,15,27,34,27,33,26,39,30,32,28,23,16,20,19,31,23
2018,27,31,32,41,23,17,29,20,26,24,21,14,23,21,24,28,18,31,22,21,24,25,26,28,32,22,27,27
2019,39,27,17,27,17,20,25,30,29,18,26,24,12,23,32,22,27,28,19,28,26,26,25,29,21,30,30,27
2020,34,34,20,22,19,21,25,19,18,30,28,23,18,23,34,24,36,37,27,27,31,30,17,34,29,20,31,27
2021,24,20,26,30,28,33,27,34,26,26,27,23,27,27,24,17,30,23,38,24,26,31,23,14,30,22,26,24
2022,27,21,30,32,29,41,30,31,27,29,30,34,20,29,30,33,25,20,30,22,27,25,28,29,19,24,24,25
2023,33,26,28,27,20,21,26,29,28,34,35,27,20,29,20,14,20,25,19,30,21,28,38,29,11,28,25,27
2024,31,24,27,24,31,31,28,27,22,35,36,33,22,29,37,23,20,18,22,36,26,26,33,17,24,28,22,25
2025,37,23,22,31,19,32,27,37,27,14,30,28,36,29,26,29,29,30,33,24,29,15,16,29,22,30,32,24
2026,28,34,28,18,25,15,25,28,24,31,32,19,40,29,13,20,21,31,29,27,24,21,20,24,33,31,27,26
2027,35,29,34,25,30,27,30,31,18,27,34,23,20,26,22,29,17,27,20,26,24,33,24,27,24,26,24,26
2028,26,21,27,26,24,23,25,23,18,26,33,26,25,25,24,31,30,36,22,26,28,26,31,22,25,19,31,26
2029,30,22,24,40,26,26,28,24,20,28,14,23,26,23,31,34,23,30,37,28,31,21,14,38,26,31,31,27
2030,26,24,22,36,28,29,28,24,23,25,31,25,25,26,33,22,11,20,23,31,23,29,30,29,30,25,32,29
2031,29,25,29,29,30,37,30,22,27,24,29,18,28,25,31,16,27,27,24,27,25,24,26,23,25,21,31,25
2032,25,16,25,19,23,17,21,33,24,29,24,24,23,26,29,19,22,13,25,28,23,18,30,34,28,15,26,25
2033,25,20,20,22,31,27,24,28,28,26,29,29,28,28,27,31,28,25,26,31,28,31,25,16,20,28,32,25
2034,31,38,23,21,25,16,26,27,17,18,42,30,25,27,22,30,24,27,30,24,26,19,25,30,30,28,33,28
2035,28,34,26,25,30,25,28,18,25,29,29,21,33,26,27,22,25,32,26,22,26,25,26,24,25,23,28,25
2036,28,23,11,33,35,24,26,23,20,25,26,17,18,22,26,33,28,28,34,38,31,25,25,19,27,29,37,27
2037,25,24,34,29,27,34,29,37,18,22,17,20,24,23,39,24,18,25,33,40,30,18,26,35,27,22,28,26
2038,26,27,26,28,27,27,27,24,26,26,33,23,35,28,37,21,27,31,20,31,28,23,29,23,30,20,34,27
2039,19,26,32,24,28,28,26,19,34,30,27,33,23,28,20,24,18,23,23,26,22,31,30,23,19,25,30,26
2040,14,19,22,30,33,40,26,24,34,22,24,21,28,26,30,29,17,29,22,25,25,24,24,29,30,19,23,25
2041,24,25,19,28,33,19,25,21,24,24,27,23,26,24,33,31,30,29,21,30,29,32,30,20,18,28,17,24
2042,23,24,34,30,19,31,27,31,29,25,26,26,23,27,29,25,24,33,26,30,28,27,16,31,32,24,28,26
2043,31,22,25,21,20,34,26,27,22,17,18,27,32,24,24,26,27,25,22,33,26,35,18,33,27,30,29,29
2044,33,37,30,35,26,22,31,30,36,24,39,28,34,32,31,25,20,26,28,20,25,19,23,23,30,20,19,22
2045,18,27,21,26,31,24,25,22,22,34,26,25,29,26,15,24,21,30,32,23,24,26,20,29,25,34,34,28
2046,28,28,19,36,20,28,27,21,26,21,30,33,25,26,32,28,34,25,28,35,30,21,27,24,25,40,35,29
2047,24,30,23,29,32,23,27,26,20,30,26,24,33,27,21,27,8,22,28,29,23,23,22,13,24,21,34,23
2048,28,20,31,33,27,22,27,26,21,28,31,18,30,26,26,26,21,34,26,19,25,24,27,18,39,24,25,26
2049,32,35,16,22,21,21,25,22,16,16,41,30,35,27,30,27,16,23,25,34,26,30,20,20,24,32,27,26
2050,36,32,17,22,33,22,27,26,20,24,37,18,25,25,34,26,19,25,16,27,25,19,28,37,34,17,24,27
2051,26,36,32,15,22,20,25,32,17,25,33,31,22,27,18,31,23,25,22,29,25,24,22,29,26,23,27,25
2052,31,25,27,31,28,28,28,29,30,35,35,30,24,31,29,37,31,23,24,18,27,32,25,23,29,18,25,25
2053,26,25,30,36,26,29,29,19,20,20,30,36,19,24,34,31,25,30,17,29,28,22,43,29,24,18,26,27
2054,31,19,28,26,33,28,28,20,25,25,22,15,36,24,15,20,28,32,24,28,25,25,26,38,39,20,31,30
2055,24,18,30,27,16,27,24,20,26,31,25,26,41,28,17,23,24,27,33,23,25,25,15,24,38,26,27,26
2056,28,21,28,26,30,17,25,28,32,26,33,24,37,30,22,23,17,24,26,34,24,31,15,28,27,30,29,27
2057,27,21,16,19,14,24,20,36,18,16,41,31,31,29,25,26,26,28,33,24,27,34,21,24,26,36,26,28
2058,34,23,35,31,25,31,30,29,23,44,21,25,18,27,24,18,20,29,37,22,25,26,16,19,23,24,31,23
2059,25,18,23,23,26,32,25,21,24,18,30,28,33,26,26,32,20,22,29,25,26,22,27,21,24,24,36,26
2060,22,30,25,24,21,26,25,28,23,28,19,17,28,24,19,29,21,31,25,26,25,23,20,29,36,20,20,25
2061,20,30,22,29,33,29,27,27,25,24,33,30,40,30,29,27,22,22,24,26,25,27,31,14,33,24,22,25
2062,26,29,22,27,30,26,27,25,31,24,30,19,26,26,19,24,22,33,24,25,25,31,22,23,30,13,28,25
2063,29,22,27,33,35,25,29,27,30,21,23,37,30,28,23,29,25,25,34,29,28,30,23,22,30,25,36,28
2064,34,30,27,33,24,24,29,25,25,25,27,21,21,24,22,25,21,33,27,26,26,26,36,26,23,10,29,25
2065,22,25,24,29,29,21,25,29,30,31,21,29,25,28,27,21,19,24,22,23,23,28,23,29,34,25,24,27
2066,22,28,17,21,18,32,23,30,27,20,22,28,29,26,18,29,31,27,27,39,29,27,21,27,28,23,30,26
2067,17,27,23,19,18,27,22,29,25,23,28,27,33,28,27,27,24,28,20,23,25,22,24,21,34,26,24,25
2068,26,20,27,38,24,17,25,18,41,23,30,31,24,28,27,22,30,29,24,27,27,21,17,24,19,27,22,22
2069,24,26,28,25,29,16,25,27,18,28,35,22,35,28,23,14,28,25,20,32,24,27,13,23,29,27,23,24
2070,28,33,20,19,18,24,24,12,27,28,27,28,27,25,17,37,25,21,27,21,25,26,37,19,20,27,28,26
2071,32,26,24,30,17,23,25,23,30,39,15,22,20,25,16,19,26,30,23,30,24,29,23,26,30,21,22,25
2072,16,33,32,24,37,30,29,23,44,27,20,16,36,28,22,23,19,34,23,21,24,22,20,23,30,27,28,25
2073,26,24,26,24,28,36,27,17,29,19,20,18,24,21,31,28,23,27,26,26,27,23,33,27,27,22,34,28
2074,30,15,20,25,26,21,23,21,16,20,31,30,32,25,35,23,29,31,24,24,28,25,29,31,26,17,28,26
2075,34,26,29,18,27,23,26,24,20,26,23,27,33,26,37,31,30,21,31,31,30,29,25,28,30,22,26,27
2076,26,32,27,37,28,26,29,24,30,24,27,22,34,27,21,25,16,26,18,24,22,24,35,35,18,24,23,27
2077,42,28,24,33,33,29,32,27,26,24,29,24,23,26,29,16,22,21,20,22,22,29,29,27,41,20,30,29
2078,35,25,29,25,35,37,31,19,25,27,15,33,28,25,28,23,29,41,29,31,30,28,21,34,31,34,21,28
2079,29,27,26,31,18,26,26,20,31,36,33,21,30,29,32,30,25,33,32,26,30,22,27,32,29,24,32,28
2080,33,21,19,23,26,28,25,40,39,31,21,24,28,31,16,27,19,35,30,29,26,17,29,24,32,23,36,27
2081,28,35,21,31,17,37,28,36,26,28,34,24,28,29,24,17,31,31,19,26,25,29,21,19,30,22,27,25
2082,26,37,16,33,21,29,27,18,22,31,28,28,27,26,32,19,28,26,35,28,28,29,26,16,32,35,15,26
2083,27,22,26,31,17,24,25,37,26,21,32,19,29,27,26,32,19,32,31,31,29,26,33,23,33,22,33,28
2084,25,24,31,28,23,28,27,23,24,33,28,18,26,25,33,29,31,28,30,24,29,23,23,17,36,22,25,24
2085,28,35,20,21,31,27,27,25,25,23,30,32,24,27,28,17,21,31,28,35,27,25,24,16,30,17,31,24
2086,31,18,21,25,24,26,24,21,21,21,28,21,30,24,30,26,24,23,28,35,28,27,19,26,35,29,28,27
2087,32,29,23,26,23,28,27,24,28,24,30,16,32,26,28,21,14,18,28,31,23,28,18,22,36,22,15,24
2088,33,30,23,24,20,29,27,18,30,33,38,21,35,29,18,22,17,35,38,30,27,24,28,26,33,22,23,26
2089,17,32,20,30,21,20,23,24,23,29,31,28,22,26,29,28,22,24,26,20,25,29,23,29,27,19,27,26
2090,43,20,25,29,27,29,29,23,23,16,24,25,30,24,31,26,28,18,35,29,28,19,23,26,29,23,37,26
2091,28,24,34,33,20,21,27,20,17,27,31,36,26,26,31,30,22,23,28,35,28,25,21,27,22,26,27,25
2092,19,30,22,29,30,28,26,26,21,21,37,24,26,26,31,30,25,26,26,31,28,26,17,27,27,30,31,26
2093,27,28,22,37,22,24,27,15,23,29,33,18,29,25,32,25,22,25,22,15,24,20,21,26,31,24,29,25
2094,29,23,22,42,20,28,27,23,23,31,29,26,24,26,28,14,21,29,24,21,23,27,31,29,20,21,18,24
2095,40,29,23,28,26,19,28,30,33,30,14,30,18,26,22,34,23,18,32,22,25,17,22,17,28,25,23,22
2096,26,30,23,26,20,23,25,24,17,36,26,37,20,27,20,24,25,20,27,20,23,22,22,29,23,17,21,22
2097,30,21,21,29,26,27,26,29,30,29,19,21,33,27,21,22,24,34,26,18,24,30,21,20,29,24,38,27
2098,24,20,42,21,22,39,28,24,22,24,23,17,26,23,19,17,22,23,30,19,22,31,14,23,29,32,26,26
2099,26,32,23,28,31,28,28,29,20,26,28,28,23,26,26,25,24,23,26,25,25,29,29,25,36,23,24,28
2100,25,19,27,32,18,29,25,29,33,30,27,25,20,27,30,21,23,34,36,27,29,25,23,31,31,23,23,26
