Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,21,26,21,35,27,24,26,24,27,25,33,31,27,28,37,20,22,25,24,23,25,29,28,19,23,28,19,24
2018,22,25,28,25,29,24,26,22,23,29,32,19,27,25,29,28,39,24,23,28,29,25,24,25,29,26,29,26
2019,25,22,29,28,21,29,26,31,31,20,37,21,30,28,26,31,21,25,20,31,26,23,26,23,28,25,27,25
2020,29,32,32,29,27,22,29,24,24,28,34,30,22,27,19,25,32,30,29,31,28,17,26,28,26,30,23,25
2021,27,27,25,29,28,28,27,22,26,26,26,27,26,26,30,23,34,23,24,23,26,25,29,10,23,27,34,25
2022,25,26,29,27,26,31,27,19,32,22,34,22,28,26,30,26,33,23,25,23,27,33,25,22,33,24,36,29
2023,27,24,29,27,23,34,27,23,22,28,26,23,27,25,18,27,22,32,26,33,26,28,23,24,26,28,21,25
2024,32,28,27,21,24,26,26,29,26,27,23,31,25,27,28,32,28,24,23,24,27,28,31,19,25,26,22,25
2025,25,30,25,31,20,26,26,32,28,27,25,30,27,28,24,28,31,27,28,21,27,20,24,24,27,30,20,24
2026,22,29,26,28,26,22,26,31,35,25,30,24,35,30,24,20,32,30,27,25,26,27,27,19,34,26,27,27
2027,25,31,30,26,32,30,29,26,22,22,29,30,17,24,17,34,25,17,29,30,25,26,16,27,24,27,28,25
2028,26,18,29,29,29,26,26,24,24,25,27,26,23,25,21,28,26,32,30,22,27,28,30,19,27,25,26,26
2029,38,25,27,28,30,30,30,29,25,26,23,25,27,26,27,37,33,30,30,24,30,28,20,31,22,32,24,26
2030,20,29,24,28,27,21,25,27,29,41,32,28,30,31,26,26,23,27,30,28,27,24,28,26,20,26,26,25
2031,30,30,23,24,27,26,27,23,32,32,28,22,19,26,20,22,29,29,28,32,27,20,31,25,26,27,34,27
2032,36,28,29,24,26,27,28,34,24,26,22,28,22,26,23,29,25,26,25,20,25,23,20,23,29,24,29,25
2033,21,24,24,27,19,16,22,26,30,24,30,27,33,28,23,26,26,30,28,31,27,27,24,24,20,25,23,24
2034,29,22,27,18,21,17,22,27,17,22,30,31,37,27,26,29,24,23,32,32,28,23,28,26,24,38,32,29
2035,22,27,27,26,27,30,27,25,16,30,26,25,32,26,33,23,21,31,23,35,28,25,30,26,28,17,27,26
2036,31,17,20,22,29,27,24,27,20,30,25,26,22,25,28,28,25,25,31,24,27,28,23,29,32,27,28,28
