Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,37,33,27,28,25,33,31,35,44,28,25,36,18,31,23,38,36,35,38,16,31,36,29,24,34,38,33,32
2018,27,25,37,42,34,26,32,30,26,22,46,30,29,31,32,21,39,31,32,29,31,36,24,29,34,38,32,32
2019,40,29,29,24,38,37,33,39,22,34,22,23,29,28,38,33,36,34,32,43,36,29,25,26,18,32,33,27
2020,40,23,22,33,25,30,29,27,25,26,27,41,26,29,39,24,35,40,25,30,32,34,24,23,29,24,28,27
2021,33,28,26,25,36,27,29,40,28,27,20,31,19,28,28,42,33,26,34,34,33,35,30,35,21,27,31,30
2022,35,36,31,26,33,33,32,30,24,34,36,40,42,34,25,29,41,29,25,19,28,21,23,20,37,32,45,30
2023,24,24,38,21,31,32,28,30,29,30,33,27,23,29,21,31,45,32,30,41,33,36,24,25,31,36,28,30
2024,31,19,35,39,30,22,29,20,41,26,36,28,25,29,33,36,38,33,27,41,35,36,33,25,44,27,31,33
2025,29,32,31,24,38,31,31,30,31,28,37,18,23,28,30,25,36,25,17,31,27,20,34,41,43,35,26,33
2026,28,22,38,29,28,19,27,21,25,37,12,36,24,26,24,32,28,39,37,32,32,39,27,32,37,29,26,32
2027,33,29,35,39,23,27,31,27,26,18,22,45,36,29,19,32,39,20,31,27,28,30,26,30,31,40,33,32
2028,27,24,21,27,36,23,26,24,27,32,42,29,32,31,30,33,38,30,30,38,33,37,34,40,31,30,34,34
2029,27,31,33,48,26,25,32,33,29,43,22,29,37,32,30,29,32,38,23,20,29,35,36,36,30,30,30,33
2030,19,24,37,35,27,35,30,31,27,33,27,30,22,28,23,41,39,30,21,37,32,33,29,29,27,28,33,30
2031,41,32,33,23,23,21,29,26,31,27,49,37,24,32,35,20,33,28,32,36,31,29,31,21,34,30,38,31
2032,35,44,37,34,45,37,39,36,26,30,41,32,28,32,35,20,40,28,33,27,31,25,32,27,34,36,20,29
2033,33,31,35,28,30,34,32,36,26,33,30,35,25,31,30,22,39,24,25,42,30,26,36,29,32,30,31,31
2034,25,20,33,25,36,36,29,31,35,32,33,50,26,35,38,29,41,36,26,33,34,37,36,21,26,22,38,30
2035,34,33,36,32,28,33,33,36,25,20,28,32,34,29,30,38,40,41,33,30,35,34,24,36,47,26,27,32
2036,46,31,36,29,34,25,34,36,27,26,27,34,26,29,30,33,39,35,28,32,33,26,43,32,32,47,39,37
2037,33,36,33,24,30,33,32,25,28,21,32,26,33,28,22,26,37,39,30,31,31,40,31,34,30,39,29,34
2038,44,41,27,31,32,29,34,30,28,24,28,27,40,30,39,42,27,32,45,19,34,30,28,28,29,29,33,30
2039,38,35,39,42,31,30,36,26,32,31,27,26,32,29,19,31,38,34,27,24,29,30,38,24,30,19,31,29
2040,31,37,26,40,40,26,33,34,31,24,37,28,30,31,31,30,32,34,36,35,33,37,36,38,35,31,39,36
2041,29,29,34,32,33,45,34,26,32,30,38,30,40,33,40,24,40,25,23,29,30,36,30,29,33,31,34,32
2042,26,37,26,21,35,38,31,37,28,32,36,34,32,33,19,30,34,30,39,27,30,29,17,27,22,30,32,26
2043,28,23,37,40,29,38,33,22,38,38,20,29,26,29,23,33,39,32,38,34,33,25,16,28,41,43,31,31
2044,23,32,33,26,32,40,31,26,27,23,38,41,48,34,27,33,49,24,27,42,34,29,21,32,23,31,22,26
2045,36,30,23,37,37,25,31,21,34,29,17,30,25,26,40,21,31,41,28,37,33,36,28,22,35,25,28,29
2046,32,38,32,30,32,41,34,26,26,26,37,28,41,31,36,36,27,35,22,30,31,32,29,31,29,39,34,32
2047,33,28,30,38,27,31,31,32,36,33,51,36,30,36,33,26,31,29,28,36,31,38,39,45,21,33,40,36
2048,33,29,29,27,37,35,32,29,25,26,25,36,22,27,36,34,25,32,27,35,32,30,31,23,38,23,26,29
2049,31,29,27,28,30,24,28,39,19,20,22,21,30,25,36,23,38,29,31,41,33,23,37,26,28,21,25,27
2050,32,42,38,32,35,32,35,33,36,35,24,39,27,32,40,30,41,39,24,25,33,27,34,24,31,32,29,30
2051,38,19,34,29,35,31,31,16,25,39,27,27,41,29,29,34,40,26,27,23,30,26,28,28,27,28,29,28
2052,33,26,33,30,36,34,32,19,31,22,29,29,38,28,47,27,43,30,33,29,35,29,44,41,30,26,36,34
2053,28,36,31,34,36,30,33,38,25,38,27,29,40,33,26,27,37,29,34,45,33,27,27,30,32,21,36,29
2054,34,34,32,20,33,30,31,27,32,27,29,32,21,28,25,30,34,27,36,33,31,28,19,28,36,35,38,31
2055,20,44,31,29,23,26,29,34,27,31,33,19,36,30,39,34,44,29,30,31,35,24,31,34,34,25,34,30
2056,35,31,32,27,33,28,31,25,30,38,37,30,38,33,25,30,47,35,25,34,33,27,27,41,35,24,29,31
2057,41,35,30,34,45,31,36,27,37,31,35,29,27,31,24,40,37,34,39,30,34,42,37,21,42,36,40,36
2058,39,34,29,40,44,19,34,29,33,38,35,28,21,31,32,29,36,46,23,37,34,33,20,35,32,19,35,29
2059,42,35,14,28,36,30,31,28,27,44,34,39,27,33,29,25,46,29,35,23,31,16,39,31,27,25,35,29
2060,21,30,33,35,27,23,28,36,31,35,25,27,24,30,37,32,34,35,34,45,36,30,33,38,19,34,39,32
2061,24,34,30,31,25,39,31,34,26,29,35,20,35,30,27,43,38,32,23,23,31,32,18,32,33,28,24,28
2062,22,20,34,28,42,45,32,35,28,37,33,21,27,30,37,32,37,37,29,28,33,15,33,21,31,30,34,27
2063,37,29,34,35,25,42,34,29,34,28,29,37,47,34,34,35,44,35,26,39,36,36,37,41,18,26,38,33
2064,49,21,24,28,27,43,32,30,41,33,28,31,26,32,26,19,48,36,33,38,33,23,31,30,36,29,29,30
2065,44,36,24,37,30,37,35,43,38,30,38,28,25,34,24,35,40,28,30,30,31,38,21,20,29,27,39,29
2066,23,26,29,33,31,31,29,27,39,34,23,24,33,30,33,26,34,35,31,40,33,20,30,37,35,29,36,31
2067,34,31,22,31,29,24,29,25,42,23,31,30,31,30,29,28,35,33,41,37,34,27,35,41,31,24,38,33
2068,27,31,36,36,39,20,32,32,30,23,38,32,35,32,36,41,41,31,30,18,33,29,51,22,32,29,28,32
2069,23,30,25,39,37,34,31,36,40,32,35,24,33,33,25,18,42,25,36,31,30,32,23,34,40,39,24,32
2070,29,28,37,32,43,34,34,37,29,31,23,39,29,31,44,20,42,43,21,29,33,25,24,20,32,25,34,27
2071,32,23,32,32,38,20,30,35,27,17,38,33,33,31,20,34,42,26,29,29,30,33,25,33,23,23,36,29
2072,41,25,26,26,35,21,29,39,37,32,24,35,31,33,32,41,45,22,22,33,33,45,32,40,27,18,39,34
2073,24,32,33,25,36,25,29,31,31,24,27,22,33,28,34,24,42,33,27,43,34,25,15,12,17,32,29,22
2074,26,23,29,22,23,35,26,34,38,34,39,19,24,31,30,25,31,29,32,32,30,27,25,30,42,22,37,31
2075,40,32,35,37,39,29,35,26,31,17,40,31,39,31,39,21,34,33,28,30,31,30,32,34,30,17,33,29
2076,31,35,31,34,28,32,32,38,25,27,35,25,31,30,31,45,33,38,27,37,35,33,29,44,31,22,38,33
2077,27,34,44,35,32,29,34,26,42,27,33,30,29,31,27,35,42,20,33,32,32,38,30,46,37,30,29,35
2078,32,34,33,34,35,26,32,35,26,28,37,23,29,30,32,29,35,38,29,28,32,29,26,35,35,36,30,32
2079,38,41,22,40,40,33,36,37,28,39,37,37,25,34,22,24,36,26,28,32,28,35,27,32,36,36,39,34
2080,41,32,33,24,28,28,31,30,24,22,32,36,19,27,26,25,35,26,44,38,32,37,25,36,27,37,27,32
2081,22,37,42,35,27,44,35,33,25,39,24,30,18,28,34,37,43,28,43,32,36,39,27,24,26,34,38,31
2082,32,33,19,22,26,36,28,33,19,20,32,30,33,28,29,30,36,36,26,40,33,28,35,26,31,26,37,31
2083,20,33,35,28,36,40,32,39,31,30,42,35,41,36,17,33,34,35,28,34,30,29,36,27,41,30,28,32
2084,43,27,32,21,21,28,29,33,20,32,33,26,34,30,25,33,42,36,30,25,32,29,30,29,32,30,28,30
2085,27,22,26,39,28,36,30,37,26,38,30,33,35,33,33,28,27,27,32,30,30,40,35,22,37,22,18,29
2086,29,42,26,34,35,51,36,32,30,20,39,34,30,31,25,32,42,42,28,35,34,34,22,28,35,22,29,28
2087,40,37,38,27,20,24,31,24,22,26,28,26,38,27,25,28,33,33,21,27,28,35,26,18,32,30,32,29
2088,36,32,31,33,41,38,35,32,27,26,33,27,30,29,41,41,54,26,40,20,37,41,24,30,40,29,26,32
2089,24,18,35,32,28,28,28,40,45,33,43,34,34,38,17,27,38,23,30,27,27,27,29,32,30,29,36,31
2090,29,31,23,31,30,40,31,20,40,29,27,26,35,30,35,35,31,26,27,30,31,23,31,31,36,32,29,30
2091,31,38,19,38,33,35,32,31,27,25,44,34,28,32,30,25,36,41,30,34,33,39,34,33,28,29,27,32
2092,35,29,43,45,28,30,35,38,30,32,24,30,39,32,34,35,38,37,25,40,35,32,39,22,18,25,38,29
2093,32,36,22,20,43,29,30,23,23,21,30,36,28,27,20,32,49,35,38,31,34,27,28,29,40,24,24,29
2094,40,29,29,30,34,30,32,36,35,15,38,38,30,32,22,35,26,26,35,29,29,27,21,17,40,39,30,29
2095,33,37,30,30,35,37,34,38,38,27,33,23,25,31,33,31,32,36,33,29,32,31,29,36,38,27,27,31
2096,39,27,37,33,37,36,35,31,25,35,30,29,27,30,28,26,39,30,32,17,29,27,18,25,33,44,36,31
2097,33,25,44,36,28,25,32,33,49,29,28,38,34,35,25,31,32,24,37,36,31,36,31,29,14,21,21,25
2098,21,20,21,28,37,36,27,29,38,24,25,26,35,30,24,21,32,29,38,34,30,31,36,36,30,30,30,32
2099,24,26,34,39,19,27,28,23,37,37,43,29,28,33,28,36,47,28,26,41,34,24,30,40,31,16,28,28
2100,34,33,29,28,30,32,31,39,28,24,34,34,29,31,18,41,33,32,24,29,30,28,25,33,26,35,32,30
