Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,46,43,43,36,34,33,39,34,37,33,44,32,34,36,49,38,11,42,43,24,35,43,39,39,39,25,44,38
2018,25,40,43,34,48,34,37,30,38,37,38,30,30,34,41,42,38,38,33,39,39,39,46,45,44,47,38,43
2019,34,36,42,44,44,46,41,39,41,38,40,32,32,37,37,32,40,52,31,37,38,31,43,44,42,27,47,39
2020,36,34,47,39,32,36,37,51,45,33,35,37,24,38,45,34,39,42,39,33,39,47,34,29,29,38,24,34
2021,33,33,36,53,31,37,37,39,31,21,42,37,34,34,37,34,44,47,34,35,39,43,44,48,47,43,31,43
2022,40,36,33,31,35,30,34,33,32,46,40,45,29,38,43,43,45,33,43,45,42,45,37,37,36,35,33,37
2023,41,46,35,40,36,38,39,36,43,37,40,32,29,36,34,37,43,29,37,38,36,39,33,33,33,44,40,37
2024,34,36,38,36,27,44,36,30,27,28,38,29,28,30,31,31,44,43,25,42,36,44,50,39,30,27,26,36
2025,35,39,38,37,37,55,40,24,28,34,41,40,29,33,39,35,51,51,31,38,41,32,25,40,42,38,50,38
2026,39,23,49,35,35,34,36,35,37,36,50,31,36,38,35,38,48,25,29,48,37,40,35,40,37,31,30,36
2027,34,36,40,43,26,46,38,43,51,51,38,36,35,42,36,43,31,40,36,45,39,27,39,42,43,39,36,38
2028,38,33,28,46,29,42,36,34,35,28,30,31,42,33,43,35,37,39,29,40,37,32,37,30,31,40,42,35
2029,33,31,39,47,41,39,38,40,32,28,36,46,54,39,35,43,44,44,30,30,38,29,33,30,40,27,37,33
2030,36,39,37,42,22,29,34,40,45,32,35,35,43,38,32,35,32,46,36,50,39,39,29,35,43,29,32,35
2031,38,50,40,45,27,38,40,21,36,36,37,46,32,35,39,40,40,37,38,37,39,37,39,36,35,42,27,36
2032,35,38,35,40,39,40,38,28,41,42,36,37,27,35,36,32,42,39,45,45,40,39,41,43,38,41,34,39
2033,40,39,29,44,42,38,39,26,39,29,35,33,29,32,32,40,33,46,28,45,37,24,29,28,36,36,28,30
2034,48,32,36,37,40,34,38,44,28,26,43,40,39,37,39,31,45,30,36,26,35,43,36,34,35,43,36,38
2035,36,39,35,35,41,30,36,41,34,30,37,46,40,38,32,36,27,46,36,42,37,35,23,31,25,28,47,32
2036,40,33,38,49,33,34,38,30,39,39,49,37,32,38,33,34,44,35,34,43,37,43,28,45,36,26,31,35
2037,32,42,32,34,35,31,34,43,41,33,37,29,31,36,38,41,47,37,47,37,41,34,26,31,39,36,22,31
2038,48,39,27,32,35,53,39,33,37,36,37,32,32,35,35,44,35,37,39,30,37,34,42,38,33,42,32,37
2039,32,45,28,39,44,35,37,28,40,34,41,28,36,35,26,34,43,41,46,32,37,40,40,34,27,42,39,37
2040,42,36,32,45,28,44,38,39,32,32,45,43,38,38,37,32,37,36,54,41,40,31,34,32,35,28,29,32
2041,25,38,46,45,40,41,39,31,31,37,37,37,44,36,35,30,36,31,45,35,35,39,43,40,28,41,37,38
2042,37,39,38,52,42,41,42,39,42,31,34,28,43,36,32,36,38,41,35,42,37,46,42,35,41,35,34,39
2043,40,31,20,39,29,47,34,43,44,40,43,42,34,41,34,45,48,54,36,56,46,38,28,25,37,32,39,33
2044,40,42,32,29,42,42,38,47,34,31,44,39,30,38,39,51,37,41,29,31,38,41,38,40,29,38,30,36
2045,33,39,30,43,22,34,34,29,24,43,39,41,26,34,56,49,46,44,46,32,46,39,32,37,50,21,29,35
2046,46,24,48,41,30,29,36,36,39,44,46,23,38,38,38,34,39,34,40,41,38,34,28,39,34,32,31,33
2047,30,30,39,36,39,43,36,39,39,34,37,41,41,39,35,32,55,36,27,47,39,37,21,31,50,45,40,37
2048,33,26,37,40,36,39,35,40,32,45,37,33,39,38,28,35,36,35,22,38,32,28,46,32,33,29,38,34
2049,27,35,41,33,36,42,36,33,50,31,47,30,41,39,37,28,35,45,39,31,36,51,45,31,35,39,45,41
2050,41,38,31,44,32,41,38,46,33,40,47,43,36,41,35,38,46,33,36,46,39,28,29,37,33,22,37,31
2051,29,38,27,48,43,34,37,33,33,31,39,40,57,39,29,24,32,41,36,37,33,31,37,31,40,34,33,34
2052,31,41,27,39,39,24,34,28,39,43,33,33,36,35,31,35,39,23,28,40,33,24,35,35,36,38,24,32
2053,41,39,38,57,41,32,41,29,31,47,31,33,36,35,28,44,38,40,42,24,36,33,39,30,49,34,52,40
2054,30,36,33,43,33,50,38,34,21,30,41,26,42,32,27,33,52,44,41,26,37,34,40,28,31,34,37,34
2055,37,44,37,33,41,40,39,39,31,33,37,41,38,37,33,40,33,44,31,27,35,32,42,41,34,35,31,36
2056,30,36,43,36,38,35,36,41,40,38,37,34,37,38,36,33,52,38,41,33,39,37,40,25,42,34,31,35
2057,33,45,36,37,34,31,36,38,37,32,37,35,40,37,40,42,44,30,38,32,38,33,31,25,28,37,37,32
2058,42,38,27,33,39,40,37,30,35,25,37,45,39,35,28,48,35,39,36,33,37,42,36,25,35,27,38,34
2059,40,35,36,44,33,38,38,32,34,32,36,29,39,34,37,25,42,29,35,38,34,39,42,25,38,32,38,36
2060,35,34,30,40,38,29,34,37,31,26,29,29,30,30,36,33,28,36,35,33,34,26,34,36,31,29,44,33
2061,42,37,34,39,49,41,40,39,20,33,30,32,42,33,44,37,51,38,28,47,41,36,40,28,25,38,46,36
2062,34,35,42,31,36,37,36,30,34,30,45,32,31,34,45,41,38,44,37,42,41,25,27,31,25,42,31,30
2063,40,27,46,39,33,37,37,31,39,26,36,28,41,34,46,37,41,44,34,31,39,33,29,27,37,27,29,30
2064,25,39,36,35,41,36,35,37,35,34,39,32,45,37,29,28,34,44,35,26,33,29,38,35,32,28,33,33
2065,34,37,22,37,47,29,34,25,32,39,31,39,33,33,52,21,41,29,31,45,37,33,40,37,39,45,37,39
2066,39,43,31,43,43,38,40,41,36,34,38,43,37,38,46,47,51,32,32,36,41,35,28,31,30,31,28,31
2067,29,38,36,48,40,40,39,34,34,26,44,42,41,37,44,34,45,49,34,31,40,39,37,34,39,43,31,37
2068,29,36,26,36,36,32,33,33,38,25,32,31,44,34,25,33,40,43,22,29,32,23,42,23,35,30,33,31
2069,32,49,37,29,35,34,36,41,44,33,33,35,41,38,29,36,43,30,45,38,37,29,26,26,46,34,29,32
2070,41,40,37,34,34,45,39,47,36,32,36,31,38,37,37,40,48,52,40,39,43,36,32,35,23,35,43,34
2071,33,41,31,39,25,33,34,38,42,27,28,37,43,36,36,32,54,46,34,31,39,27,31,41,34,30,30,32
2072,43,37,32,50,31,43,39,43,39,35,27,41,41,38,36,37,30,35,35,40,36,30,32,39,38,36,35,35
2073,35,44,37,43,50,31,40,33,37,29,41,40,30,35,30,42,34,43,36,40,38,34,33,30,33,41,36,35
2074,36,31,27,39,45,45,37,33,40,34,46,24,27,34,34,37,49,41,36,38,39,38,25,25,34,19,27,28
2075,34,32,27,48,29,43,36,26,28,22,23,37,22,26,41,42,40,36,28,32,37,33,33,27,28,28,28,30
2076,39,32,21,41,32,41,34,32,34,39,40,33,26,34,40,20,40,48,41,37,38,28,41,31,28,32,26,31
2077,36,43,30,41,44,43,40,28,27,32,34,41,23,31,34,34,41,30,31,35,34,34,30,32,41,32,34,34
2078,36,29,41,44,43,32,38,30,30,44,44,42,33,37,38,24,52,32,41,35,37,22,36,47,42,32,34,36
2079,27,36,37,31,37,29,33,32,28,30,34,32,35,32,40,38,42,34,43,36,39,30,26,31,44,24,41,33
2080,35,41,30,45,41,43,39,48,37,29,34,40,32,37,30,41,46,32,33,33,36,34,32,28,36,29,43,34
2081,33,35,34,37,29,39,35,34,32,30,47,30,40,36,29,46,26,35,40,41,36,32,37,30,36,28,35,33
2082,31,40,36,41,34,36,36,31,29,33,26,29,47,33,33,36,33,25,43,30,33,35,33,28,31,29,38,32
2083,39,23,37,36,39,39,36,40,30,31,44,36,39,37,33,33,34,40,40,35,36,35,25,27,43,35,43,35
2084,34,32,43,29,45,42,38,32,44,30,40,33,32,35,44,33,36,49,35,42,40,33,29,34,36,43,25,33
2085,39,40,31,35,26,40,35,34,32,29,41,38,25,33,39,30,33,30,44,31,35,21,38,25,24,35,34,30
2086,35,38,44,40,34,30,37,30,43,35,45,26,26,34,25,38,38,42,25,24,32,35,36,26,36,41,36,35
2087,45,38,43,32,33,30,37,43,31,30,25,32,40,34,32,34,41,38,41,39,38,33,25,29,41,25,30,31
2088,26,33,47,44,26,32,35,42,43,44,29,24,48,38,36,25,46,42,40,38,38,35,32,38,30,34,36,34
2089,30,40,34,30,41,38,36,31,46,30,34,38,34,36,34,29,44,35,39,38,37,45,28,37,36,28,28,34
