Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,36,34,23,31,28,29,30,19,29,19,20,43,29,27,22,29,32,27,31,27,28,30,27,24,28,26,32,28
2018,21,30,39,32,31,27,30,26,25,29,44,24,24,29,33,30,40,30,27,21,30,30,27,24,30,26,25,27
2019,29,30,22,19,36,27,27,26,28,24,25,23,32,26,30,23,41,31,25,32,30,20,28,25,24,28,28,26
2020,34,22,25,34,22,37,29,29,31,27,30,40,21,30,27,21,42,32,25,26,29,31,24,18,33,17,26,25
2021,26,22,26,29,24,35,27,36,33,29,19,22,26,28,27,42,36,28,34,34,34,28,27,36,22,25,27,28
2022,32,34,24,28,33,33,31,31,30,27,30,32,34,31,35,27,32,34,25,19,29,24,23,21,32,28,40,28
2023,27,24,39,23,23,27,27,26,27,20,35,24,28,27,24,22,41,34,23,25,28,24,34,31,29,31,33,30
2024,28,19,29,29,34,23,27,19,34,21,31,34,27,28,27,24,34,21,26,37,28,32,32,24,35,22,21,28
2025,25,34,27,22,23,32,27,21,32,32,29,21,25,27,26,27,44,25,27,31,30,28,36,37,34,28,20,31
2026,22,23,19,22,21,25,22,23,29,36,18,20,24,25,25,25,34,25,25,22,26,30,28,26,31,30,24,28
2027,28,27,36,37,19,24,29,24,25,26,32,34,27,28,21,25,37,18,28,25,26,25,22,34,28,38,30,30
2028,31,25,22,24,37,26,28,27,28,27,40,27,25,29,22,38,34,25,27,38,31,34,30,32,28,25,32,30
2029,29,35,32,47,28,20,32,17,35,36,26,24,34,29,30,30,30,22,26,25,27,28,26,28,29,35,29,29
2030,11,22,32,34,30,28,26,35,25,30,25,22,29,28,25,35,39,26,24,28,30,30,23,25,31,21,35,28
2031,30,17,31,19,22,25,24,28,24,29,40,31,36,31,34,22,37,25,20,25,27,33,28,25,32,20,31,28
2032,30,38,33,30,41,36,35,34,29,26,33,27,24,29,35,21,41,28,29,31,31,29,31,25,35,29,23,29
2033,31,21,37,16,37,32,29,28,30,21,29,31,24,27,27,21,38,31,37,39,32,26,26,30,28,30,34,29
2034,25,14,23,27,25,32,24,33,28,30,34,36,27,31,29,25,35,24,23,26,27,36,26,30,32,29,30,31
