Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,25,26,26,23,28,26,26,25,14,19,31,33,18,23,22,31,10,22,25,20,22,21,25,22,25,19,26,23
2018,11,23,32,30,29,24,25,21,29,17,25,26,19,23,25,36,34,22,24,29,28,26,23,23,28,31,15,24
2019,24,27,26,29,24,27,26,30,25,27,28,25,30,28,24,22,31,34,17,23,25,30,28,18,25,16,26,24
2020,30,30,30,25,32,18,28,26,34,29,25,23,23,27,33,26,23,40,26,30,30,34,27,19,14,22,22,23
2021,21,32,23,39,30,29,29,30,24,21,32,24,21,25,25,21,34,32,34,23,28,25,28,37,38,27,23,30
2022,23,22,24,22,26,21,23,25,31,18,25,30,21,25,22,32,33,20,33,19,27,32,22,26,27,26,25,26
2023,32,28,26,29,23,29,28,19,30,33,33,22,21,26,21,23,26,21,22,32,24,23,21,13,27,30,27,24
2024,29,27,17,36,26,23,26,27,25,23,28,20,28,25,25,33,39,35,15,32,30,23,24,26,32,28,24,26
2025,17,30,24,22,33,31,26,25,17,29,20,19,25,23,26,29,26,31,18,23,26,19,19,25,34,29,27,26
2026,21,16,28,24,26,20,23,25,22,30,33,29,23,27,24,24,46,16,20,23,26,25,18,22,35,20,16,23
2027,18,28,28,23,36,23,26,25,28,24,32,22,25,26,27,32,29,30,16,22,26,30,28,25,42,24,29,30
2028,22,17,18,35,27,21,23,23,24,30,24,19,24,24,24,20,33,30,18,20,24,31,31,23,28,24,29,28
2029,23,23,23,33,17,22,24,20,22,20,27,26,28,24,25,29,27,28,31,24,27,16,23,28,19,20,20,21
2030,18,15,25,27,19,32,23,34,35,20,18,23,20,25,33,32,32,39,22,36,32,26,17,35,25,26,31,27
2031,33,32,22,30,25,23,28,24,28,26,33,27,25,27,27,24,31,29,29,31,29,23,26,20,19,18,21,21
2032,24,22,15,19,32,29,24,24,31,30,28,23,12,25,27,17,37,30,28,38,30,29,20,24,27,27,30,26
2033,27,17,24,24,29,18,23,14,19,19,31,23,12,20,25,22,27,28,28,31,27,14,19,22,27,23,36,24
2034,33,24,23,28,32,35,29,26,17,10,32,28,33,24,24,28,18,24,27,28,25,20,23,29,22,25,22,24
2035,24,24,24,22,19,27,23,31,17,16,21,30,22,23,27,18,23,26,21,25,23,19,21,20,27,27,31,24
2036,28,28,22,23,21,30,25,16,26,14,40,18,34,25,27,29,31,25,24,35,29,25,31,20,25,19,31,25
2037,17,18,23,20,20,28,21,28,30,21,22,18,18,23,23,29,25,35,30,26,28,25,18,24,31,27,20,24
2038,26,24,23,26,25,29,26,18,24,18,22,20,23,21,26,15,26,29,23,22,24,30,13,31,24,21,22,24
2039,23,22,20,21,16,28,22,20,35,22,39,17,33,28,22,21,35,31,33,17,27,26,20,28,23,27,28,25
2040,37,29,19,27,27,32,29,13,14,19,28,25,25,21,26,20,35,24,29,19,26,18,25,22,32,20,18,23
2041,25,23,38,29,19,22,26,20,24,21,21,17,28,22,31,27,35,29,23,22,28,33,26,27,27,23,38,29
2042,29,31,31,29,21,27,28,24,31,22,26,20,26,25,24,22,32,27,29,32,28,26,21,30,26,23,15,24
2043,24,24,15,20,22,20,21,25,24,25,42,30,16,27,17,37,30,26,17,42,28,17,25,22,26,17,26,22
