Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,34,29,26,24,16,33,27,23,34,14,23,39,23,26,28,21,31,18,30,21,25,28,31,31,32,21,25,28
2018,16,26,16,22,23,19,20,18,41,25,35,20,27,28,28,25,35,32,31,22,29,38,17,30,18,34,21,26
2019,23,29,24,17,36,29,26,20,26,15,30,20,35,24,21,26,39,29,30,17,27,13,30,23,21,29,21,23
2020,25,23,21,29,13,31,24,29,30,23,24,36,21,27,23,27,28,23,19,23,24,19,30,22,27,22,26,24
2021,25,26,27,18,19,30,24,26,31,13,15,30,17,22,31,30,30,31,21,35,30,25,25,20,23,27,17,23
2022,23,32,22,29,28,25,27,33,19,19,15,32,26,24,22,32,42,20,22,22,27,19,24,18,32,22,32,25
2023,17,23,20,17,20,22,20,33,26,22,31,20,27,27,19,17,36,32,22,20,24,26,32,24,26,38,24,28
2024,37,15,24,23,34,21,26,17,32,16,30,36,25,26,30,31,32,34,34,40,34,23,33,18,18,19,20,22
2025,19,26,21,38,24,29,26,21,33,22,19,16,18,22,28,22,35,29,30,29,29,23,35,19,32,31,20,27
2026,27,19,19,27,25,30,25,38,20,28,22,19,25,25,19,40,33,22,18,20,25,23,31,16,19,30,29,25
2027,21,17,22,33,22,20,23,27,41,23,23,29,28,29,19,28,29,22,19,29,24,18,30,33,20,40,34,29
2028,21,22,19,35,30,29,26,17,24,27,29,28,29,26,24,32,33,19,21,33,27,37,21,26,23,18,28,26
2029,23,28,17,20,21,32,24,13,34,34,30,21,36,28,29,25,35,31,25,25,28,29,32,23,29,19,34,28
2030,17,30,31,26,29,32,28,23,34,23,19,19,24,24,24,28,44,34,20,18,28,32,33,19,25,22,26,26
2031,23,24,19,33,35,21,26,37,22,23,30,26,22,27,22,19,42,20,15,37,26,25,30,25,35,20,20,26
2032,27,29,29,24,30,18,26,33,20,28,35,31,25,29,17,28,42,25,20,30,27,20,15,24,30,26,20,23
2033,26,18,28,20,33,29,26,23,35,17,23,33,24,26,36,17,36,14,25,31,27,30,14,17,24,25,31,24
2034,24,22,30,31,24,21,25,26,31,23,29,41,19,28,32,25,41,22,22,24,28,28,32,27,21,32,19,27
2035,29,31,23,27,20,23,26,16,23,17,22,21,22,20,22,29,38,32,31,25,30,30,21,27,23,32,20,26
2036,24,25,34,24,20,34,27,34,31,35,31,24,19,29,22,17,30,21,29,39,26,19,24,27,19,29,26,24
2037,26,29,28,30,14,19,24,21,28,21,22,24,31,25,22,18,34,33,24,22,26,27,17,21,26,21,13,21
2038,34,31,34,27,20,15,27,18,37,19,24,25,15,23,31,30,30,22,25,18,26,26,24,17,26,17,21,22
