Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,40,30,38,29,36,30,34,34,36,33,39,46,35,37,29,34,14,31,37,24,28,34,33,37,39,36,39,36
2018,27,40,37,34,29,36,34,27,36,31,25,26,27,29,29,34,26,36,39,38,34,35,34,26,30,34,28,31
2019,32,23,41,25,41,37,33,34,26,28,23,34,36,30,41,33,24,38,31,33,33,28,27,20,28,35,30,28
2020,38,38,33,33,27,40,35,31,36,34,31,27,34,32,40,33,15,41,35,37,34,37,49,41,34,29,36,38
2021,38,29,33,34,30,39,34,38,40,40,37,39,39,39,34,37,29,29,34,38,34,44,39,28,40,35,32,36
2022,37,33,37,48,42,33,38,36,36,32,40,39,33,36,46,40,37,36,41,36,39,35,30,38,32,30,36,34
2023,41,27,32,39,38,24,34,30,37,35,34,35,35,34,32,40,29,39,31,40,35,37,40,41,39,38,46,40
2024,38,24,33,33,43,38,35,27,39,45,36,31,31,35,29,43,31,29,35,32,33,32,33,42,32,25,37,34
2025,30,27,30,32,45,36,33,33,40,31,37,32,36,35,36,34,20,27,32,29,30,35,28,31,29,40,30,32
2026,30,34,24,38,42,31,33,35,37,36,38,30,27,34,35,28,28,26,44,20,30,23,37,35,36,35,35,34
