Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,33,41,32,36,38,26,34,33,36,45,22,34,27,33,21,29,15,38,24,21,25,26,36,34,18,38,37,32
2018,26,31,33,33,46,28,33,37,40,44,28,27,31,35,22,32,31,30,34,35,31,26,27,22,25,38,31,28
2019,34,30,23,31,44,31,32,35,26,34,26,26,33,30,40,36,19,45,34,29,34,29,34,16,25,33,30,28
2020,40,40,31,29,31,43,36,21,43,29,32,27,34,31,38,36,23,34,35,30,33,47,39,33,29,27,29,34
2021,26,27,22,31,27,42,29,35,27,28,32,44,40,34,31,29,24,28,24,28,27,49,32,31,35,40,34,37
2022,34,12,39,29,35,30,30,38,20,33,47,33,40,35,42,33,41,31,44,29,37,37,34,30,31,23,37,32
2023,35,23,34,32,25,27,29,33,32,41,23,40,40,35,26,38,18,30,35,35,30,35,32,40,33,32,41,36
2024,35,25,36,27,32,27,30,24,35,39,18,31,21,28,24,41,34,15,40,30,31,47,34,43,32,27,34,36
2025,34,30,31,33,30,32,32,32,37,30,30,26,32,31,27,37,22,28,37,27,30,32,39,38,29,30,25,32
2026,34,31,26,40,38,27,33,28,37,27,38,33,30,32,20,27,19,34,36,30,28,45,38,34,25,41,33,36
2027,24,22,32,29,30,31,28,35,30,33,23,40,33,32,29,33,21,26,50,41,33,39,39,31,20,39,45,36
2028,35,35,29,47,41,36,37,47,17,24,28,40,30,31,28,29,25,34,45,27,31,29,32,31,34,22,32,30
2029,45,33,26,51,23,38,36,33,29,24,36,25,37,31,34,36,33,32,38,29,34,27,34,41,29,34,29,32
2030,38,33,27,19,34,31,30,22,53,31,37,27,30,33,32,25,39,37,41,35,35,27,52,34,36,31,41,37
2031,37,32,29,43,32,29,34,26,48,40,35,41,28,36,40,39,20,30,31,35,33,49,34,32,22,36,32,34
2032,32,34,33,25,27,28,30,25,26,31,21,37,28,28,29,37,39,31,34,35,34,42,27,35,26,39,36,34
2033,32,37,40,34,27,25,33,23,46,38,28,23,33,32,41,36,27,39,32,40,36,35,33,32,43,43,40,38
2034,28,24,47,34,24,30,31,29,29,23,26,28,42,30,35,38,24,31,29,27,31,38,29,23,40,40,25,33
2035,28,30,32,37,22,31,30,29,32,40,38,40,27,34,25,32,27,24,37,42,31,32,32,36,21,27,23,29
2036,26,28,39,38,35,30,33,25,26,31,37,34,30,31,33,36,18,35,40,36,33,32,35,29,48,36,39,37
2037,31,42,45,31,27,32,35,34,30,28,36,37,14,30,23,32,24,22,38,27,28,31,34,34,28,22,27,29
2038,30,26,25,20,36,32,28,36,41,27,36,35,33,35,38,37,28,38,43,31,36,29,44,32,38,33,37,36
2039,36,27,41,32,41,34,35,42,34,33,27,33,22,32,40,36,26,30,25,32,32,35,32,39,38,33,36,36
2040,30,35,36,31,34,27,32,29,35,24,16,28,33,28,29,44,20,28,33,27,30,30,41,39,27,23,27,31
2041,31,29,27,33,40,23,31,28,41,39,23,23,23,30,27,31,21,22,21,33,26,32,39,42,39,28,23,34
2042,32,29,32,34,30,30,31,24,26,30,32,46,36,32,34,33,23,42,31,29,32,29,23,21,30,32,23,26
2043,29,31,38,46,34,25,34,25,20,34,35,46,35,33,28,33,15,43,40,30,32,33,36,33,24,32,39,33
2044,30,27,37,32,37,29,32,27,38,38,29,33,35,33,27,30,24,31,30,42,31,48,42,40,44,43,29,41
2045,24,43,37,44,45,35,38,27,38,43,34,40,34,36,36,40,28,25,38,40,35,26,33,36,45,32,40,35
2046,40,27,30,28,31,36,32,26,28,31,28,32,35,30,34,40,24,38,31,24,32,20,32,45,36,32,35,33
2047,24,34,31,24,34,33,30,22,39,35,38,33,24,32,32,38,23,29,27,31,30,27,31,13,34,35,33,29
2048,26,45,27,33,37,28,33,28,46,32,31,29,33,33,16,32,30,35,30,29,29,29,44,32,29,47,29,35
2049,40,34,27,31,32,26,32,34,26,41,38,29,35,34,42,41,30,46,40,33,39,28,25,33,35,28,28,30
2050,32,24,33,33,35,17,29,42,27,30,44,38,25,34,36,35,43,35,42,14,34,47,31,36,24,29,35,34
2051,31,25,25,30,19,32,27,30,38,38,46,33,33,36,26,33,27,40,31,27,31,33,36,29,37,44,35,36
2052,30,38,38,24,50,30,35,35,37,32,29,23,41,33,34,35,16,28,37,37,31,37,30,46,34,25,37,35
2053,38,31,31,35,34,31,33,33,28,36,32,31,41,34,42,35,21,18,43,34,32,39,27,41,33,24,29,32
2054,35,33,26,34,44,28,33,35,35,43,39,32,30,36,34,28,26,35,33,28,31,21,36,30,32,40,30,32
2055,32,42,34,37,40,29,36,36,30,36,32,32,28,32,44,43,20,33,24,33,33,42,37,35,38,35,35,37
2056,31,25,32,30,30,33,30,29,38,32,39,44,31,36,33,50,19,38,24,31,33,42,38,38,30,35,35,36
2057,34,29,39,24,28,28,30,36,33,31,30,27,42,33,36,42,24,39,35,24,33,26,18,32,26,45,25,29
2058,24,47,35,37,29,28,33,16,36,24,34,35,43,31,34,31,31,22,34,37,32,36,27,40,27,38,28,33
2059,33,36,19,35,34,21,30,37,38,20,41,24,32,32,27,41,22,43,37,31,34,42,40,38,31,55,34,40
2060,34,20,42,30,55,34,36,26,30,25,26,29,25,27,33,44,32,31,27,13,30,25,34,40,29,37,39,34
2061,27,45,37,31,37,20,33,30,37,32,42,31,39,35,43,22,20,27,39,21,29,41,27,33,25,31,45,34
2062,31,57,35,25,25,28,34,43,22,37,44,33,27,34,30,40,27,35,36,32,33,35,36,33,36,40,48,38
2063,34,34,40,33,37,37,36,31,36,35,38,31,32,34,28,46,29,34,18,39,32,42,40,39,39,32,38,38
2064,30,23,33,42,35,29,32,24,37,29,31,36,35,32,33,46,32,45,27,32,36,26,42,38,36,31,33,34
2065,43,36,35,32,38,40,37,31,30,34,43,32,42,35,35,37,16,26,34,35,31,23,34,40,37,32,37,34
2066,25,36,33,38,39,33,34,35,31,41,27,28,31,32,35,31,27,21,33,33,30,23,39,28,33,39,45,35
