Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,2,4,6,7,3,1,4,3,6,4,3,0,3,3,4,4,1,3,4,5,4,4,3,8,3,4,5,5
2018,1,3,3,3,7,1,3,4,2,13,3,5,6,6,1,4,3,3,4,6,4,3,4,1,7,2,0,3
2019,6,0,2,5,0,2,3,4,1,4,5,2,3,3,8,6,4,1,1,2,4,1,2,5,5,5,4,4
2020,8,9,6,5,2,1,5,2,2,4,7,2,3,3,7,6,2,2,1,6,4,2,2,3,4,8,6,4
2021,3,5,3,2,11,4,5,2,1,7,10,4,3,5,3,2,6,3,6,4,4,6,3,3,4,4,3,4
2022,3,5,1,4,6,3,4,2,4,4,2,2,3,3,1,6,1,4,4,3,3,5,5,4,0,5,0,3
2023,8,0,4,4,5,2,4,5,1,6,4,0,4,3,3,8,3,3,5,1,4,2,1,3,2,1,8,3
2024,2,5,10,3,5,4,5,8,5,4,2,3,10,5,3,0,3,0,1,1,1,3,1,8,5,6,4,5
2025,5,2,6,5,3,4,4,5,3,1,3,3,4,3,7,4,2,4,7,4,5,2,3,0,3,2,4,2
2026,2,9,4,3,2,2,4,2,4,6,11,5,1,5,6,4,8,3,2,1,4,8,4,1,4,6,11,6
2027,0,4,1,1,2,4,2,3,1,8,6,4,2,4,3,2,5,11,4,6,5,4,4,4,0,1,1,2
2028,1,2,4,0,5,2,2,5,2,4,1,5,7,4,4,3,5,0,0,3,3,2,6,3,4,2,1,3
2029,5,1,0,2,6,4,3,4,3,3,5,4,2,4,2,4,4,0,4,7,4,3,1,3,2,7,3,3
2030,7,3,5,3,8,0,4,7,3,4,10,3,3,5,2,7,3,5,6,3,4,10,9,6,1,2,4,5
2031,5,3,0,1,3,7,3,1,1,8,5,2,6,4,1,8,2,0,1,1,2,6,2,3,0,5,2,3
2032,4,0,4,3,3,3,3,5,2,4,1,0,6,3,3,2,3,4,0,2,2,6,4,3,5,2,5,4
2033,8,7,9,3,3,3,6,0,0,2,5,7,6,3,3,6,6,5,6,1,5,1,9,9,4,4,4,5
2034,4,3,8,2,5,1,4,1,9,2,4,2,1,3,10,8,6,5,4,3,6,4,1,9,2,0,5,4
2035,4,5,3,4,12,6,6,3,13,6,2,6,5,6,3,5,5,5,5,5,5,3,1,6,8,3,5,4
2036,4,5,6,1,6,5,5,8,2,1,1,4,3,3,4,6,5,1,2,4,4,17,1,9,3,3,2,6
2037,1,4,4,4,7,4,4,4,9,10,5,2,7,6,6,8,6,12,4,1,6,2,3,5,1,5,1,3
2038,2,1,1,3,11,5,4,7,1,1,2,3,5,3,3,6,2,9,3,1,4,2,5,5,4,7,1,4
2039,1,3,9,3,1,3,3,3,1,4,9,1,5,4,2,12,8,4,1,1,5,5,3,8,6,14,3,7
2040,5,6,7,3,5,2,5,4,5,4,4,3,1,4,5,0,14,2,1,2,4,8,2,6,8,5,4,6
2041,5,7,5,2,7,5,5,2,7,7,11,1,4,5,5,4,1,2,3,1,3,4,4,5,2,7,3,4
2042,7,1,6,5,10,1,5,0,1,2,2,3,0,1,5,5,3,7,2,5,5,6,4,5,4,2,9,5
