Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2018,17,16,30,42,22,25,25,24,16,19,44,34,33,28,30,17,35,32,25,20,27,26,20,25,29,30,25,26
2019,17,34,29,27,28,24,27,33,25,21,24,16,23,24,26,41,35,26,27,31,31,27,23,24,21,24,25,24
2020,25,32,19,25,20,34,26,29,22,11,26,24,21,22,34,20,39,26,35,31,31,36,22,33,29,31,29,30
2021,27,25,25,29,26,37,28,38,38,20,33,33,28,32,35,31,49,23,33,28,33,32,11,41,21,17,30,25
2022,29,42,35,14,33,36,32,36,28,27,33,28,21,29,18,20,40,29,22,21,25,14,25,30,33,26,38,28
2023,25,23,22,29,25,24,25,29,29,26,27,21,16,25,13,23,42,23,19,31,25,18,33,29,27,26,32,28
2024,30,23,29,30,23,18,26,21,23,24,32,26,23,25,27,23,47,29,36,33,33,30,31,23,46,16,20,28
2025,27,28,20,24,31,26,26,20,20,24,33,30,26,26,31,28,38,15,23,27,27,30,40,39,34,30,21,32
2026,22,27,44,19,29,18,27,33,29,37,14,28,25,28,27,19,47,40,21,32,31,15,26,33,24,31,22,25
2027,17,32,34,41,29,20,29,32,25,20,20,30,25,25,21,17,35,18,34,20,24,21,20,15,37,37,28,26
2028,36,34,11,26,28,25,27,21,38,28,26,27,35,29,23,27,36,32,36,30,31,32,20,29,38,27,24,28
2029,27,35,31,40,30,29,32,15,27,53,30,27,40,32,32,29,33,33,35,21,31,21,19,26,21,38,30,26
2030,15,19,25,39,40,31,28,35,23,37,38,27,36,33,13,27,39,26,19,35,27,28,25,23,38,22,27,27
2031,27,14,25,16,27,32,24,33,20,27,43,26,21,28,32,17,38,28,15,27,26,23,21,23,34,24,36,27
2032,15,40,24,29,37,38,31,23,43,31,31,32,17,30,32,20,39,28,17,18,26,20,29,29,29,41,33,30
2033,35,21,28,18,34,28,27,35,25,28,21,26,24,27,36,13,40,19,39,33,30,33,32,34,23,25,40,31
2034,22,16,28,17,20,24,21,32,31,24,38,31,20,29,28,27,39,32,18,37,30,22,35,17,33,22,37,28
2035,24,37,25,35,21,25,28,34,24,6,27,35,30,26,40,32,40,30,22,24,31,20,20,19,34,20,38,25
2036,47,19,13,29,37,34,30,23,12,15,17,27,18,19,26,23,36,33,19,38,29,20,35,15,34,37,34,29
2037,23,22,28,25,31,31,27,29,22,20,20,22,20,22,14,41,46,20,19,48,31,45,17,32,25,21,43,31
2038,44,36,26,32,39,25,34,20,24,19,37,23,37,27,31,37,41,21,32,27,32,28,26,21,31,18,28,25
2039,37,25,25,34,31,21,29,19,19,25,26,16,27,22,29,26,48,24,26,25,30,30,36,23,25,24,28,28
2040,18,37,34,49,19,20,30,20,20,21,22,23,24,22,26,31,41,30,30,23,30,30,37,28,33,27,33,31
2041,23,32,41,30,33,25,31,28,21,20,25,31,18,24,49,20,40,23,24,23,30,12,25,26,37,34,29,27
2042,19,33,16,27,23,39,26,32,31,20,32,26,22,27,27,29,35,21,44,18,29,20,17,35,16,21,36,24
2043,27,27,31,24,31,40,30,14,25,27,15,16,22,20,24,18,39,31,37,21,28,37,22,28,30,33,21,29
2044,22,26,24,16,19,43,25,35,29,18,40,30,38,32,41,39,40,22,30,35,35,24,23,24,21,20,22,22
2045,19,36,12,43,30,24,27,18,25,23,26,21,20,22,31,11,33,32,19,36,27,18,33,16,22,20,25,22
2046,23,33,31,14,28,34,27,20,16,28,39,18,33,26,36,21,22,26,18,32,26,21,23,25,24,21,18,22
2047,31,20,32,36,30,34,31,25,23,34,34,31,29,29,22,29,41,27,24,17,27,33,40,49,22,44,36,37
2048,21,26,30,37,29,21,27,22,19,21,22,24,29,23,25,38,43,29,17,15,28,20,21,25,25,15,32,23
2049,33,25,19,35,22,22,26,26,13,17,25,39,39,27,29,21,44,16,20,35,28,15,37,27,25,17,24,24
2050,16,31,31,31,26,37,29,26,21,37,33,24,22,27,30,28,58,29,27,17,32,15,32,33,23,40,20,27
2051,42,25,33,25,17,28,28,23,25,36,25,21,33,27,37,22,47,22,36,21,31,21,32,31,45,16,33,30
2052,28,16,28,40,32,26,28,18,25,9,24,25,28,22,38,21,45,33,24,33,32,34,27,39,30,25,42,33
2053,21,26,32,26,25,25,26,29,8,39,30,29,29,27,27,21,56,28,21,30,31,25,27,26,31,16,33,26
2054,38,31,18,36,18,15,26,19,21,34,35,40,21,28,19,20,42,21,24,27,26,40,23,22,29,36,27,30
2055,15,27,27,22,16,32,23,27,20,30,28,18,34,26,33,17,55,33,27,24,32,32,27,25,31,19,40,29
2056,40,23,16,25,21,23,25,19,25,31,27,31,30,27,32,30,49,35,25,23,32,35,27,25,30,27,35,30
2057,41,20,17,36,32,29,29,39,28,27,33,22,17,28,28,16,35,33,29,33,29,45,17,19,32,31,37,30
2058,38,25,14,29,20,32,26,22,38,28,24,36,21,28,26,25,41,36,21,29,30,27,25,28,26,16,33,26
2059,27,33,20,27,30,15,25,27,26,28,23,25,30,27,30,29,43,21,39,21,31,20,25,24,23,28,20,23
2060,17,24,20,28,31,24,24,38,27,34,28,30,24,30,32,31,41,32,19,39,32,20,31,22,20,20,32,24
2061,24,42,25,28,25,24,28,20,32,19,20,27,35,26,24,28,41,25,25,24,28,17,25,31,32,24,28,26
2062,29,26,38,22,28,42,31,21,24,33,25,21,30,26,39,38,44,30,22,26,33,12,27,15,24,20,25,21
2063,25,30,20,29,18,32,26,32,33,23,25,22,43,30,19,21,42,22,38,37,30,22,32,24,21,23,28,25
2064,41,19,15,26,16,40,26,26,26,21,27,24,20,24,25,16,49,34,14,35,29,28,27,29,26,17,30,26
2065,28,22,21,27,23,29,25,35,35,22,39,23,10,27,17,20,35,32,28,34,28,35,20,30,27,20,36,28
2066,15,26,26,36,26,35,27,31,23,10,17,29,34,24,28,18,37,25,24,40,29,29,33,21,20,23,40,28
2067,30,31,28,26,32,23,28,24,31,19,26,14,21,23,28,25,51,28,24,23,30,26,32,31,39,20,26,29
2068,24,23,28,28,48,20,29,36,28,36,23,33,40,33,33,35,32,39,31,24,32,22,35,21,31,25,37,29
2069,23,23,28,39,30,26,28,27,34,25,27,23,28,27,14,11,42,30,23,18,23,27,19,35,27,22,20,25
2070,29,26,22,24,45,29,29,33,29,28,20,30,28,28,36,15,56,51,26,36,37,30,19,14,38,28,21,25
2071,21,27,35,31,17,20,25,25,30,19,38,41,25,30,9,33,46,29,20,32,28,21,22,25,19,26,23,23
2072,19,19,14,19,21,14,18,34,35,27,27,26,24,29,37,24,51,8,20,22,27,37,30,19,23,21,37,28
2073,28,29,31,38,35,28,32,38,22,30,22,23,31,28,40,18,43,36,39,35,35,33,15,23,28,20,26,24
2074,20,32,26,31,13,35,26,24,32,25,14,16,25,23,23,31,39,34,32,24,31,21,22,35,35,25,25,27
2075,34,26,38,37,28,19,30,20,19,17,28,17,25,21,23,19,48,22,24,26,27,31,19,29,25,14,15,22
2076,27,29,26,27,27,30,28,17,16,18,26,20,24,20,24,46,43,33,19,30,33,41,24,36,28,22,29,30
2077,34,30,26,16,29,24,27,23,36,17,26,36,23,27,27,35,40,31,17,26,29,18,25,30,33,24,29,27
2078,27,31,29,25,39,23,29,17,30,32,33,31,21,27,27,31,41,32,21,35,31,32,21,37,28,28,28,29
2079,21,26,20,34,33,26,27,22,23,37,16,27,24,25,20,18,44,32,30,27,29,30,25,29,22,40,31,30
2080,26,27,24,25,19,34,26,26,26,22,38,19,18,25,33,31,36,28,39,26,32,31,35,23,27,22,37,29
2081,36,31,35,22,26,40,32,29,32,30,25,32,20,28,32,21,40,23,31,14,27,23,16,18,27,26,26,23
