Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,39,35,39,24,32,34,34,34,31,30,34,43,27,33,31,34,33,29,32,16,29,29,37,29,32,34,29,32
2018,28,35,29,27,26,20,28,31,45,35,36,30,37,36,30,35,34,29,42,31,34,42,27,37,33,36,32,35
2019,33,34,23,25,41,31,31,31,43,31,32,28,34,33,24,28,24,32,35,30,29,29,30,38,32,33,38,33
2020,28,31,35,38,30,39,34,39,33,35,30,36,27,33,33,33,32,39,31,32,33,36,39,28,36,26,30,33
2021,31,30,44,35,29,36,34,35,36,28,27,44,32,34,31,32,29,38,30,42,34,34,39,30,29,30,21,31
2022,34,38,36,38,33,36,36,43,44,29,24,44,28,35,29,40,41,39,34,29,35,38,34,30,29,33,33,33
2023,25,31,29,34,29,31,30,37,30,38,44,33,34,36,28,26,33,36,38,29,32,35,39,36,40,35,32,36
2024,42,30,31,30,42,30,34,27,32,33,38,46,37,36,38,43,37,34,38,41,39,39,39,30,35,36,31,35
2025,26,34,33,39,40,37,35,28,32,33,30,18,30,29,31,29,27,32,32,34,31,32,31,36,42,33,32,34
2026,39,32,37,31,34,33,34,35,29,28,34,39,30,33,28,41,36,28,29,31,32,27,35,27,38,40,29,33
2027,37,27,33,44,29,34,34,31,35,30,31,33,38,33,34,36,27,35,28,36,33,23,29,38,39,30,30,32
2028,37,34,41,36,36,32,36,28,39,35,40,44,25,35,35,36,26,30,36,35,33,44,31,34,38,33,38,36
2029,36,43,37,27,32,38,36,30,46,33,34,37,37,36,37,36,22,36,31,34,33,31,36,36,33,37,37,35
2030,32,45,39,29,31,42,36,31,42,35,27,27,33,33,35,38,29,44,37,25,35,34,34,35,39,36,31,35
2031,29,31,33,33,33,23,30,34,24,33,28,42,33,32,27,25,36,33,33,41,33,31,35,35,42,28,31,34
2032,32,40,37,40,34,29,35,34,35,37,40,34,35,36,25,33,27,34,30,44,32,33,32,32,34,33,34,33
2033,29,27,31,38,39,35,33,34,40,38,29,31,34,34,38,29,34,39,28,40,35,32,35,34,28,32,31,32
2034,32,22,40,32,37,35,33,41,29,34,38,46,32,37,31,36,29,32,29,34,32,37,43,28,34,39,27,35
2035,39,36,33,33,31,31,34,33,26,31,34,33,36,32,28,27,30,34,44,29,32,34,39,36,39,39,20,35
2036,35,35,43,36,23,46,36,35,32,38,40,36,26,35,38,27,27,35,35,35,33,25,36,42,28,25,35,32
2037,37,36,41,33,22,21,32,31,34,31,39,34,32,34,37,30,31,25,34,34,32,34,23,34,39,35,38,34
2038,41,35,36,31,31,30,34,28,41,35,34,33,32,34,32,43,26,25,28,30,31,32,35,29,35,35,36,34
2039,41,38,35,34,41,31,37,25,34,37,32,26,34,31,25,31,30,29,46,40,34,36,23,29,36,38,33,33
2040,28,33,30,34,43,33,34,35,29,34,27,32,40,33,28,33,34,36,34,36,34,33,39,40,33,39,38,37
2041,40,37,25,31,37,27,33,43,41,39,27,43,35,38,35,34,42,43,31,36,37,25,31,27,33,37,43,33
2042,36,37,40,32,33,30,35,38,33,40,36,37,40,37,33,35,28,33,41,40,35,34,30,28,24,37,28,30
2043,33,39,38,42,29,29,35,36,40,36,30,29,28,33,33,32,26,35,37,32,33,25,35,25,39,38,30,32
2044,36,36,35,32,33,32,34,32,44,37,40,45,39,40,31,34,38,35,28,31,33,29,34,35,36,32,33,33
2045,40,28,39,33,33,34,35,32,31,31,24,29,36,31,33,31,24,29,35,25,30,29,32,36,37,26,32,32
2046,37,22,31,36,33,34,32,31,37,31,43,42,37,37,28,41,27,43,35,37,35,29,40,33,24,37,33,33
2047,24,39,31,30,40,27,32,35,38,34,30,34,34,34,29,35,25,37,40,39,34,34,40,36,32,45,34,37
2048,30,44,36,36,36,32,36,30,31,32,33,35,30,32,33,34,34,29,31,37,33,28,38,38,34,33,31,34
2049,38,28,34,38,36,30,34,35,29,38,34,29,22,31,40,33,37,40,32,31,36,22,37,31,38,35,35,33
2050,40,28,35,38,37,43,37,43,33,29,48,30,37,37,35,37,40,35,32,33,35,38,28,26,40,40,36,35
2051,30,40,34,37,35,24,33,35,39,28,41,32,32,35,30,27,41,32,37,38,34,39,38,40,34,31,38,37
2052,31,34,33,38,35,37,35,30,26,36,34,35,39,33,38,35,35,30,32,38,35,32,36,28,34,33,33,33
2053,35,31,28,40,39,39,35,37,32,34,30,34,35,34,43,33,38,38,32,32,36,39,34,31,39,27,38,35
2054,28,33,32,40,29,27,32,18,38,36,32,38,23,31,41,32,32,30,38,34,35,25,34,29,42,34,27,32
2055,27,34,29,40,39,38,35,25,38,24,38,34,34,32,32,35,34,30,30,35,33,25,34,37,42,29,32,33
2056,30,35,33,33,40,42,36,34,31,32,27,35,36,33,26,30,35,43,36,38,35,32,30,34,35,31,29,32
2057,35,35,40,35,38,31,36,28,43,39,42,32,36,37,35,38,35,40,35,23,34,39,26,26,36,37,30,32
2058,29,33,28,35,34,33,32,30,29,25,23,41,19,28,36,34,33,36,32,37,35,35,34,36,26,29,22,30
2059,37,30,23,40,41,36,35,29,36,29,32,37,33,33,32,33,26,36,41,34,34,27,27,31,36,36,32,32
2060,36,28,45,44,30,38,37,30,37,33,27,39,26,32,32,33,28,37,39,37,34,24,28,24,35,34,30,29
2061,32,38,35,31,40,38,36,26,43,26,31,27,44,33,33,41,35,44,49,34,39,30,27,27,34,36,28,30
2062,29,27,30,35,35,47,34,34,32,19,33,34,29,30,32,35,27,31,32,34,32,34,33,36,30,34,35,34
2063,37,37,38,36,42,37,38,26,28,34,36,38,35,33,30,38,36,31,31,32,33,36,39,38,39,36,35,37
2064,36,35,39,34,27,40,35,21,41,34,36,29,29,32,34,28,26,34,36,30,31,38,22,36,32,31,29,31
2065,39,38,39,32,35,30,36,27,32,40,45,38,40,37,25,37,33,36,26,35,32,33,32,29,37,31,33,33
2066,28,30,31,34,38,32,32,35,28,39,32,29,34,33,27,32,33,39,26,34,32,27,25,29,34,41,30,31
2067,37,30,29,35,33,39,34,37,36,30,27,28,35,32,32,27,35,36,35,40,34,30,38,31,40,27,40,34
2068,37,31,34,41,38,28,35,35,33,19,34,33,36,32,42,32,31,40,38,32,36,35,35,31,36,40,33,35
2069,42,28,30,33,29,32,32,34,43,30,34,28,40,35,32,30,32,34,31,31,32,27,36,22,44,30,32,32
2070,28,35,38,41,36,37,36,31,38,38,33,26,35,34,27,28,33,23,35,33,30,37,31,37,34,30,39,35
2071,37,34,41,30,30,33,34,25,37,25,32,30,29,30,31,30,37,30,33,40,34,27,28,31,36,30,31,31
2072,36,35,27,30,40,24,32,33,30,35,34,28,28,31,33,35,35,36,36,33,35,33,41,35,38,36,40,37
2073,36,36,36,30,32,32,34,35,31,24,38,37,29,32,24,37,36,28,30,29,31,30,33,34,32,39,36,34
2074,37,27,39,41,30,32,34,40,35,39,30,31,28,34,29,33,32,30,35,42,34,31,27,31,28,24,29,28
2075,30,35,28,32,38,35,33,35,31,28,40,46,39,37,35,31,30,37,39,35,35,28,31,30,34,26,33,30
2076,35,23,34,33,21,43,32,47,33,24,34,38,33,35,30,30,26,38,39,37,33,36,28,33,34,30,24,31
2077,30,32,26,35,41,41,34,43,40,31,28,23,34,33,34,34,27,31,24,28,30,36,31,45,35,32,33,35
2078,35,34,27,33,33,33,33,26,32,28,33,38,35,32,34,35,32,32,28,43,34,32,27,33,29,41,39,34
2079,38,34,37,24,32,33,33,29,36,36,34,43,33,35,32,30,29,31,32,28,30,32,41,33,32,35,39,35
2080,39,28,37,28,39,37,35,29,37,39,25,39,30,33,31,33,33,32,31,39,33,38,34,36,25,42,26,34
2081,21,43,43,40,35,43,38,34,23,31,44,27,28,31,36,45,23,31,35,41,35,37,32,31,29,39,34,34
2082,35,31,36,37,31,36,34,29,28,31,46,42,28,34,33,39,25,41,23,36,33,30,27,32,24,29,30,29
2083,25,37,28,31,37,30,31,27,34,33,40,36,37,35,36,39,33,29,32,40,35,36,34,27,40,30,35,34
2084,41,34,33,33,34,28,34,36,29,30,30,33,36,32,33,35,33,36,33,30,33,29,32,30,28,32,32,31
2085,32,26,31,39,35,37,33,42,55,32,30,38,31,38,27,30,31,32,35,33,31,39,35,34,46,33,36,37
2086,38,24,37,34,25,39,33,29,32,29,31,32,25,30,34,37,31,31,28,30,32,39,35,30,37,36,35,35
2087,34,41,30,40,29,31,34,28,31,26,24,34,40,31,25,46,29,32,39,39,35,33,37,32,25,34,34,33
2088,30,45,40,41,31,33,37,26,31,33,39,34,29,32,33,28,41,34,36,30,34,28,27,38,36,40,23,32
2089,37,20,22,32,34,35,30,31,43,43,41,33,28,37,28,25,31,29,34,26,29,29,25,29,32,36,34,31
2090,37,44,35,27,29,34,34,30,34,33,35,33,34,33,35,26,29,32,40,34,33,24,38,37,34,23,35,32
2091,34,47,28,41,32,33,36,49,27,24,34,25,37,33,37,27,33,39,37,30,34,29,37,38,32,38,37,35
2092,36,31,34,45,33,37,36,26,39,28,38,35,31,33,44,34,29,35,49,37,38,38,37,29,38,33,33,35
2093,36,34,40,38,32,22,34,37,32,36,36,33,30,34,39,28,37,33,38,30,34,32,33,37,34,35,32,34
2094,38,43,32,26,23,28,32,36,32,31,36,30,36,34,41,38,24,32,34,26,33,32,36,30,34,34,37,34
2095,26,26,43,27,48,27,33,28,29,29,29,27,30,29,34,33,30,32,30,34,32,32,29,33,31,36,32,32
2096,29,33,27,32,37,28,31,37,42,29,39,35,22,34,32,31,28,37,31,28,31,31,25,29,33,35,29,30
2097,35,29,40,31,36,33,34,31,34,25,38,29,34,32,39,30,23,29,30,32,31,26,35,31,36,38,34,33
2098,36,28,36,36,31,31,33,37,39,37,29,37,36,36,30,40,32,31,34,32,33,33,39,34,35,35,29,34
2099,30,31,35,45,23,33,33,29,25,36,39,27,31,31,27,34,30,34,31,37,32,24,32,38,32,30,46,34
2100,33,27,32,37,30,41,33,26,36,30,35,37,41,34,16,26,24,32,18,27,24,23,22,46,31,24,30,29
