Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,39,43,47,40,31,39,40,34,32,36,53,31,33,37,49,40,12,39,42,32,36,37,37,43,46,37,46,41
2018,24,43,45,37,40,32,37,32,32,38,45,36,32,36,47,48,44,33,38,27,40,42,45,32,48,43,39,42
2019,35,43,46,56,48,54,47,39,41,43,38,35,38,39,36,42,44,57,33,43,43,39,45,37,29,27,44,37
2020,38,43,47,35,33,37,39,44,48,25,35,35,26,36,44,34,35,40,41,36,38,47,35,23,35,32,33,34
2021,28,36,38,53,42,39,39,44,38,27,45,39,38,39,36,31,49,43,32,40,39,36,38,59,42,48,34,43
2022,33,44,37,37,34,35,37,34,40,39,40,45,26,37,47,45,49,35,48,36,43,52,39,33,41,35,30,38
2023,40,50,34,45,36,41,41,32,48,33,52,34,27,38,38,40,34,26,36,43,36,38,34,28,36,47,41,37
2024,38,42,38,40,37,44,40,31,28,41,45,33,37,36,33,27,57,49,25,45,39,40,56,50,33,40,32,42
2025,44,48,39,37,38,46,42,28,25,33,34,36,26,30,37,40,48,53,28,46,42,30,38,37,45,46,40,39
2026,31,25,40,34,35,35,33,35,34,40,49,30,44,39,29,38,46,32,31,47,37,40,30,34,40,41,31,36
2027,31,39,40,49,26,52,40,43,52,45,48,40,39,45,28,42,42,46,31,38,38,39,36,41,50,34,33,39
2028,42,32,30,54,44,44,41,37,34,38,40,35,44,38,38,34,43,43,36,41,39,37,41,42,31,44,39,39
2029,28,33,42,55,31,39,38,39,32,28,43,44,47,39,28,43,45,43,32,30,37,31,34,42,41,32,46,38
2030,34,35,36,41,35,43,37,40,49,32,40,42,35,40,37,38,47,54,37,55,45,39,27,41,44,28,37,36
2031,38,54,41,48,40,43,44,29,43,37,42,38,35,37,41,44,42,42,44,39,42,31,40,40,41,43,31,38
2032,38,36,33,40,46,38,39,27,42,40,40,37,30,36,39,38,46,44,49,42,43,47,32,46,34,44,35,40
2033,43,39,34,35,34,38,37,31,37,25,33,31,28,31,40,44,38,44,29,44,40,25,33,35,41,38,37,35
2034,44,35,38,40,41,42,40,46,31,25,39,32,38,35,39,34,47,43,37,34,39,39,36,38,46,40,36,39
2035,39,40,29,35,37,40,37,43,37,34,50,40,42,41,37,35,31,48,32,44,38,38,20,28,31,28,44,32
2036,35,42,33,45,44,33,39,36,43,35,48,36,37,39,38,43,48,43,32,50,42,39,30,43,31,28,33,34
2037,35,41,30,37,39,31,36,42,44,31,40,23,31,35,41,38,51,43,47,34,42,42,29,32,36,35,27,34
2038,47,41,35,33,28,49,39,39,37,27,39,37,31,35,40,31,43,37,40,28,37,32,27,27,30,43,39,33
2039,29,42,31,35,32,42,35,32,32,38,39,25,41,35,31,33,46,47,42,36,39,43,31,32,34,33,40,36
2040,37,35,26,46,34,37,36,34,32,30,45,42,43,38,32,29,42,36,43,34,36,23,34,37,35,31,37,33
2041,40,40,51,37,30,48,41,28,32,29,34,33,42,33,37,38,51,39,33,35,39,47,35,41,31,34,41,38
2042,37,51,40,51,43,44,44,30,43,34,48,32,42,38,33,34,36,45,38,45,39,36,36,34,45,36,31,36
2043,40,40,31,35,40,37,37,46,36,42,41,39,28,39,34,45,47,50,32,56,44,35,33,39,41,36,40,37
2044,40,40,34,28,40,38,37,44,42,38,42,37,33,39,33,41,38,46,30,35,37,50,30,43,37,44,34,40
2045,33,40,29,46,18,35,34,32,27,41,42,47,29,36,59,42,56,48,51,36,49,45,30,30,47,23,27,34
2046,42,30,36,49,43,32,39,38,40,45,48,29,43,41,32,33,43,39,37,43,38,29,36,34,46,32,29,34
2047,24,35,38,28,38,36,33,47,31,32,39,47,46,40,30,34,54,53,33,47,42,36,19,23,41,43,32,32
2048,32,28,39,33,35,36,34,47,34,34,41,34,41,39,31,35,41,36,25,39,35,36,48,30,37,30,34,36
2049,32,32,40,29,33,40,34,40,46,30,45,27,38,38,33,27,44,41,33,30,35,42,41,32,30,40,48,39
2050,44,33,36,50,35,44,40,40,34,35,44,36,36,38,34,37,42,34,38,45,38,36,31,31,37,24,41,33
2051,37,38,30,53,36,37,39,31,33,41,31,42,52,38,32,20,40,38,30,46,34,38,36,26,37,34,40,35
2052,34,29,30,36,34,24,31,30,43,42,39,24,41,37,33,30,41,27,27,40,33,31,41,33,37,32,31,34
2053,38,29,43,52,44,29,39,33,32,45,32,31,36,35,34,45,43,43,40,23,38,32,38,32,56,30,50,40
2054,34,43,31,40,33,49,38,40,25,31,47,33,56,39,32,30,43,44,36,26,35,27,43,26,39,24,42,34
2055,44,35,37,40,34,44,39,37,31,35,30,41,37,35,33,45,28,43,28,37,36,40,40,37,34,36,26,36
2056,27,33,49,29,42,44,37,42,50,37,42,35,36,40,39,39,44,49,36,33,40,32,37,28,43,29,37,34
2057,41,31,40,44,38,47,40,35,40,24,36,32,34,34,38,44,53,27,44,37,41,34,28,32,33,49,40,36
2058,49,31,30,41,40,38,38,35,38,19,42,49,35,36,24,34,39,37,29,39,34,42,33,24,37,31,40,35
2059,40,42,37,43,36,50,41,30,38,28,37,31,40,34,36,28,40,34,38,34,35,36,36,20,44,32,37,34
2060,30,43,34,40,30,24,34,38,32,25,36,29,35,33,33,27,30,37,37,40,34,28,39,44,25,33,41,35
2061,42,41,40,47,49,46,44,46,26,33,35,39,40,37,49,35,47,43,29,45,41,33,39,28,28,28,52,35
