Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,4,9,2,18,3,1,6,4,11,2,4,3,11,6,10,5,5,3,2,6,5,8,4,9,8,7,4,7
2018,2,5,1,3,2,2,3,5,6,6,4,3,8,5,4,1,5,7,3,1,4,7,1,6,5,7,12,6
2019,6,5,3,2,6,0,4,6,3,5,9,5,4,5,3,9,12,3,11,4,7,9,1,1,4,3,1,3
2020,4,6,6,5,2,11,6,5,1,8,9,8,8,7,3,4,2,8,5,4,4,3,0,6,5,6,5,4
2021,3,2,7,1,6,2,4,3,4,12,8,4,6,6,5,7,3,1,2,6,4,9,3,2,2,11,3,5
2022,4,3,12,6,6,5,6,9,7,5,1,7,6,6,8,2,11,10,6,7,7,1,7,4,4,2,6,4
2023,5,6,7,0,9,4,5,7,4,7,1,6,7,5,6,11,7,4,2,10,7,3,7,7,3,5,4,5
2024,5,5,8,3,6,4,5,8,7,5,3,13,5,7,4,5,1,0,7,3,3,6,2,8,3,5,7,5
2025,8,4,6,3,9,1,5,4,5,2,3,6,6,4,8,6,3,8,5,5,6,3,4,5,0,8,3,4
2026,6,10,9,6,1,7,7,5,14,2,3,5,7,6,7,5,4,11,5,14,8,4,8,10,2,6,11,7
2027,4,6,8,1,4,4,5,4,1,5,2,9,5,4,4,5,4,4,16,6,7,7,11,14,0,8,8,8
2028,10,7,13,1,7,6,7,3,2,6,3,12,4,5,7,6,10,3,9,9,7,8,2,12,3,8,2,6
2029,5,4,6,7,12,4,6,3,15,6,4,6,3,6,14,2,8,5,9,1,7,10,6,4,2,10,9,7
2030,6,7,10,6,9,7,8,7,9,7,7,9,7,8,6,1,8,0,11,4,5,5,9,8,9,10,3,7
2031,2,2,10,3,11,1,5,5,6,8,4,7,5,6,10,6,5,4,3,1,5,10,9,6,11,16,7,10
2032,4,8,5,11,4,5,6,4,1,7,4,8,6,5,4,13,8,6,7,3,7,8,7,5,5,6,11,7
2033,6,8,7,5,2,0,5,9,8,14,8,11,7,10,5,2,6,2,4,3,4,6,5,5,0,1,2,3
2034,1,11,9,7,4,1,6,2,12,8,6,4,1,6,1,1,9,6,13,5,6,13,12,5,9,2,5,8
2035,8,6,8,11,7,8,8,3,8,14,4,3,4,6,3,11,8,3,5,2,5,5,7,10,5,11,7,8
2036,4,3,4,9,7,8,6,6,3,8,4,8,4,6,7,8,7,4,6,4,6,3,2,7,1,10,9,5
2037,9,8,13,5,5,3,7,3,2,15,2,11,5,6,9,1,10,4,4,9,6,4,7,4,6,12,4,6
2038,6,11,1,9,9,3,7,9,6,10,10,9,6,8,3,16,6,2,13,6,8,8,9,3,12,9,9,8
2039,7,6,6,2,12,2,6,7,9,6,3,10,5,7,8,6,4,3,3,3,5,4,16,7,7,16,2,9
2040,1,12,9,6,15,8,9,18,10,13,3,9,14,11,9,7,10,2,5,3,6,11,8,4,3,7,5,6
2041,4,8,5,6,11,8,7,9,11,4,6,7,3,7,7,7,8,3,3,10,6,10,13,6,13,6,4,9
2042,5,5,5,3,3,6,5,9,3,8,9,7,5,7,8,4,5,6,5,2,5,3,5,3,4,15,9,7
2043,4,3,16,5,6,6,7,5,8,11,6,13,9,9,4,5,6,3,17,2,6,18,19,4,8,10,6,11
2044,8,6,4,7,2,7,6,4,6,7,11,6,5,7,5,7,8,6,13,7,8,4,11,5,1,9,5,6
2045,5,4,11,9,11,3,7,6,6,3,6,6,9,6,3,5,12,2,4,4,5,6,14,12,3,16,8,10
2046,8,4,17,0,2,3,6,9,10,7,4,7,5,7,7,10,5,3,1,5,5,10,16,9,7,12,7,10
2047,9,5,14,5,9,6,8,3,12,16,3,8,5,8,3,7,6,5,4,3,5,3,8,13,8,5,6,7
2048,3,13,1,10,6,9,7,12,4,9,11,5,4,8,2,5,8,5,8,10,6,8,8,13,5,12,8,9
2049,11,9,4,5,12,7,8,8,5,16,8,6,6,8,21,14,14,5,7,4,11,11,6,8,6,7,4,7
2050,4,0,6,1,10,2,4,6,3,14,3,5,4,6,4,9,18,5,8,6,8,8,4,10,10,12,13,10
2051,2,4,8,4,9,8,6,2,11,5,0,12,4,6,4,5,4,6,11,10,7,13,8,9,7,10,4,9
2052,15,9,3,10,10,2,8,3,4,2,3,10,6,5,6,8,11,14,9,12,10,6,10,12,5,8,12,9
2053,6,9,13,2,4,15,8,9,12,15,6,7,4,9,6,4,6,2,13,10,7,13,4,8,4,14,5,8
2054,7,3,3,6,4,5,5,3,6,10,2,8,1,5,15,12,11,6,8,11,11,12,8,20,3,10,15,11
2055,5,14,6,9,13,4,9,8,7,4,3,6,4,5,5,13,7,10,6,5,8,7,8,13,3,15,9,9
2056,6,6,9,6,2,5,6,13,3,6,6,13,7,8,10,12,9,1,2,3,6,7,12,7,6,16,9,10
2057,5,8,4,1,4,3,4,15,4,16,6,8,1,8,12,8,3,6,11,5,8,2,8,14,5,9,9,8
2058,4,10,7,3,12,6,7,3,13,12,4,8,4,7,13,19,7,7,15,11,12,5,23,15,7,12,7,12
2059,4,0,4,8,9,2,5,5,2,15,6,3,7,6,7,12,9,15,4,2,8,6,7,5,10,20,14,10
2060,2,1,7,4,8,7,5,9,10,16,9,14,5,11,8,10,16,8,5,1,8,12,7,12,10,9,16,11
2061,3,8,8,1,5,4,5,3,8,4,5,7,8,6,7,9,12,12,13,3,9,5,6,10,12,12,9,9
2062,2,14,12,8,5,7,8,8,3,17,8,6,4,8,9,9,14,7,15,2,9,13,11,14,10,15,9,12
2063,9,1,2,5,8,5,5,6,4,11,4,13,6,7,7,6,9,4,9,7,7,14,20,20,11,12,7,14
2064,7,9,5,7,3,8,7,6,14,5,11,5,3,7,6,7,3,8,7,12,7,7,5,5,5,16,13,9
2065,7,7,7,7,5,4,6,7,13,6,5,8,8,8,4,5,8,5,20,7,8,14,5,10,12,9,5,9
2066,3,5,13,2,5,2,5,18,8,5,6,9,5,9,6,6,16,8,9,6,9,6,10,11,12,17,7,11
2067,2,6,6,8,3,3,5,7,8,15,8,12,6,9,10,9,12,6,13,11,10,8,13,15,6,16,6,11
2068,6,11,11,10,4,5,8,7,9,11,4,16,9,9,6,7,2,4,11,15,8,4,8,24,8,16,6,11
2069,4,3,12,4,5,10,6,8,25,17,11,7,3,12,20,5,11,4,12,13,11,13,8,15,9,11,19,13
2070,2,11,2,6,2,4,5,5,13,9,3,5,7,7,7,8,6,16,8,5,8,8,9,14,8,8,2,8
2071,8,8,10,7,7,4,7,13,6,12,12,18,5,11,13,8,8,11,13,4,10,7,15,18,10,12,10,12
2072,3,5,7,4,8,6,6,2,8,12,9,14,5,8,6,12,15,6,12,3,9,9,13,6,8,17,7,10
2073,5,2,5,9,6,8,6,4,6,6,4,10,4,6,7,10,9,5,15,7,9,5,21,19,9,9,9,12
2074,6,6,15,2,3,2,6,6,5,16,3,6,12,8,14,10,17,6,11,5,11,9,12,14,11,14,20,13
2075,4,9,2,2,6,4,5,2,4,10,9,20,8,9,6,5,6,7,15,12,9,10,20,13,5,18,6,12
2076,4,6,7,5,8,9,7,12,9,20,1,8,6,9,7,9,4,10,10,8,8,16,10,27,11,24,17,18
2077,6,2,11,5,2,2,5,10,12,12,7,12,6,10,11,7,11,12,8,6,9,12,6,17,7,3,17,10
2078,6,3,5,5,3,5,5,3,19,7,4,8,4,8,8,8,11,6,13,7,9,18,16,9,14,9,13,13
2079,15,12,11,0,1,5,7,11,13,15,3,10,11,11,7,9,14,11,19,9,12,13,21,16,9,27,6,15
2080,9,3,6,6,12,3,7,1,3,21,11,8,6,8,11,11,2,12,16,6,10,10,10,21,12,32,14,17
2081,1,4,14,3,5,5,5,9,14,14,4,6,5,9,15,24,11,8,11,8,13,13,16,15,10,8,8,12
2082,6,3,7,5,7,3,5,8,11,11,8,8,4,8,7,19,12,13,9,8,11,11,26,15,11,19,19,17
2083,2,5,6,8,2,5,5,7,15,12,9,14,4,10,7,12,10,16,6,8,10,8,20,15,11,21,15,15
2084,5,9,0,7,7,3,5,8,8,4,7,15,9,9,13,16,13,8,10,5,11,20,18,14,17,24,13,18
2085,5,3,7,3,5,6,5,10,5,5,6,9,9,7,11,14,13,6,15,5,11,13,10,22,15,16,11,15
2086,4,8,8,1,13,8,7,3,14,14,4,16,8,10,13,13,16,9,17,12,13,28,24,17,12,11,15,18
2087,2,9,4,4,2,10,5,6,10,13,8,14,3,9,9,19,17,2,6,10,11,8,18,15,11,26,12,15
2088,5,3,7,2,5,12,6,6,2,4,7,28,1,8,9,11,14,11,8,10,11,20,18,6,12,10,5,12
2089,4,4,7,8,7,9,7,9,17,8,2,25,11,12,8,6,14,9,21,14,12,11,20,18,14,20,17,17
2090,6,11,5,14,7,1,7,14,15,16,9,5,8,11,10,11,10,3,13,13,10,20,14,19,8,15,15,15
2091,6,10,9,7,13,9,9,7,5,5,16,12,11,9,8,7,16,11,11,13,11,12,21,20,7,24,13,16
2092,3,9,6,3,8,12,7,6,4,15,7,13,11,9,13,11,5,9,17,10,11,19,22,27,11,30,13,20
2093,6,6,5,10,8,0,6,10,13,9,16,19,2,12,7,14,10,3,12,8,9,27,11,16,12,19,19,17
2094,5,9,12,6,10,2,7,7,6,1,5,4,1,4,5,13,5,12,20,5,10,7,14,27,10,16,17,15
2095,2,6,5,6,6,4,5,13,10,10,1,12,13,10,9,11,14,6,19,7,11,17,17,30,10,24,13,19
2096,5,0,10,5,18,3,7,4,18,8,16,13,5,11,16,9,16,15,11,6,12,20,16,33,14,17,17,20
2097,4,6,9,5,13,12,8,10,15,9,6,5,3,8,11,9,23,13,26,8,15,15,24,32,14,20,18,21
2098,10,10,3,3,12,7,8,7,18,9,8,10,9,10,10,15,14,13,11,8,12,16,32,30,14,21,11,21
2099,6,6,4,4,9,7,6,6,12,8,4,11,6,8,7,10,13,10,17,9,11,7,33,26,22,29,14,22
2100,4,11,8,0,2,10,6,3,10,6,6,8,6,7,,13,13,9,,8,11,20,13,28,18,28,13,20
