Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,32,29,34,45,37,31,35,21,24,29,29,45,12,27,33,26,35,25,33,20,29,19,18,36,41,21,34,28
2018,29,34,30,21,38,8,27,18,61,39,16,16,35,31,28,36,48,27,36,29,34,41,37,53,38,22,23,36
2019,46,22,29,33,35,26,32,32,29,45,36,37,39,36,26,25,32,43,41,19,31,13,28,50,27,26,40,31
2020,27,33,52,25,28,22,31,40,24,47,31,29,28,33,25,44,24,24,30,35,30,31,37,31,33,44,28,34
2021,28,27,43,33,30,18,30,15,22,37,22,38,28,27,29,20,42,31,24,28,29,25,25,21,33,41,23,28
2022,37,30,45,31,38,23,34,33,40,31,16,42,29,32,37,46,40,28,30,32,36,37,29,45,21,27,20,30
2023,35,28,33,29,31,25,30,32,10,31,38,33,42,31,43,37,44,37,34,18,36,26,41,25,39,27,29,31
2024,33,29,35,19,58,38,35,38,27,25,14,54,36,32,37,40,33,32,35,36,36,42,24,36,33,38,27,33
2025,28,33,40,36,27,33,33,33,31,32,26,22,11,26,41,25,28,33,36,16,30,24,25,23,21,31,28,25
2026,28,30,27,33,24,27,28,42,26,29,37,51,30,36,31,30,37,15,34,29,29,57,50,16,33,31,28,36
2027,30,22,29,34,26,34,29,31,40,35,35,28,28,33,36,40,41,43,37,37,39,39,44,51,23,25,40,37
2028,27,22,41,42,29,41,34,32,20,42,32,53,31,35,25,25,33,23,23,25,26,34,46,34,28,36,26,34
2029,37,34,42,15,27,44,33,29,36,19,36,42,29,32,42,34,40,29,32,35,35,28,33,49,31,15,45,34
2030,45,44,33,30,30,31,36,31,31,23,27,48,18,30,45,25,52,47,27,24,37,37,51,39,28,38,34,38
2031,22,32,34,34,22,39,31,39,38,45,25,39,38,37,19,40,41,19,40,33,32,33,38,36,24,27,36,32
2032,46,20,50,28,45,23,35,44,24,36,33,39,41,36,14,31,36,32,48,39,33,34,27,44,22,30,33,32
2033,39,41,40,43,28,23,36,30,40,26,28,26,35,31,43,28,26,34,22,23,29,25,34,40,34,48,29,35
2034,38,33,48,40,34,33,38,37,40,41,22,48,29,36,31,51,37,17,30,42,35,34,41,44,24,41,36,37
2035,35,35,28,45,34,21,33,26,38,40,25,34,31,32,25,31,45,49,44,33,38,29,40,38,47,48,30,39
2036,22,37,48,40,32,45,37,41,38,40,44,35,25,37,31,29,22,35,25,35,30,53,12,44,18,34,39,33
2037,26,36,34,41,36,25,33,28,44,40,42,34,24,35,34,26,38,38,28,14,30,20,32,29,34,34,24,29
