Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,29,27,25,27,29,25,27,27,24,22,23,31,24,25,25,31,31,24,31,16,26,32,28,16,26,27,27,26
2018,20,25,29,30,27,19,25,21,25,26,33,21,32,26,30,29,31,25,29,20,27,33,23,30,22,28,24,27
2019,20,22,24,27,29,25,25,30,30,21,27,25,29,27,24,23,27,29,25,26,26,20,29,30,24,27,25,26
2020,25,28,22,25,24,32,26,27,28,34,34,36,17,29,25,29,31,20,24,30,27,22,29,19,24,27,25,24
2021,27,26,38,27,20,30,28,33,35,30,19,18,28,27,23,29,27,26,36,28,28,31,23,20,22,29,22,25
2022,30,27,32,24,38,25,29,26,27,24,18,32,20,25,28,30,24,29,29,19,27,23,30,23,26,30,37,28
2023,24,32,28,28,23,31,28,26,34,18,30,23,21,25,19,24,28,32,24,24,25,22,23,24,31,38,26,27
2024,31,23,27,17,31,25,26,21,29,20,29,41,27,28,31,30,24,26,23,35,28,27,33,22,24,26,19,25
2025,24,32,28,24,28,32,28,25,27,25,24,22,23,24,26,21,26,22,28,24,25,24,24,22,35,27,19,25
2026,29,23,25,28,22,26,26,29,27,29,23,24,22,26,21,22,28,31,24,25,25,22,26,21,22,26,28,24
2027,29,24,23,38,25,32,29,22,20,23,28,27,34,26,29,28,27,17,32,23,26,31,31,22,23,29,26,27
2028,26,18,26,25,29,22,24,24,26,21,32,34,27,27,25,31,22,25,23,31,26,31,28,32,33,21,20,28
2029,28,30,24,30,24,29,28,19,30,36,22,30,31,28,27,27,16,30,28,20,25,30,32,30,27,25,35,30
2030,22,29,27,36,31,34,30,32,33,28,25,29,24,29,28,26,29,33,25,26,28,26,27,26,20,23,25,25
2031,27,26,18,28,26,21,24,29,26,33,30,29,23,28,31,21,29,19,27,31,26,29,33,28,37,24,33,31
2032,34,29,28,31,31,28,30,30,27,25,32,24,19,26,26,24,36,31,23,31,29,21,33,22,28,22,23,25
2033,26,20,23,23,37,33,27,31,29,21,28,30,27,28,26,20,21,29,27,31,26,20,19,20,25,31,18,22
2034,26,21,28,26,19,25,24,29,24,24,30,26,23,26,23,23,31,22,20,21,23,30,32,27,24,26,25,27
2035,25,31,28,24,29,32,28,15,19,22,34,26,23,23,29,36,28,32,35,30,32,27,34,28,34,20,22,28
2036,31,27,23,17,21,28,25,30,28,29,31,24,26,28,25,22,27,26,29,27,26,16,33,29,28,27,26,27
2037,30,35,30,24,27,23,28,20,24,18,34,19,32,25,22,25,22,21,28,30,25,30,21,25,27,27,26,26
2038,36,25,31,21,29,27,28,25,29,19,25,25,20,24,28,27,23,25,28,38,28,26,21,16,25,29,28,24
2039,25,36,21,31,32,30,29,27,19,27,24,19,25,24,25,27,33,28,34,28,29,22,24,25,28,23,36,26
2040,21,29,29,23,34,27,27,26,27,29,20,26,30,26,21,24,26,27,27,26,25,25,30,37,34,31,25,30
2041,33,30,16,34,19,35,28,34,26,23,19,29,25,26,22,26,31,30,20,24,26,20,28,19,27,27,33,26
2042,20,32,26,17,30,24,25,28,24,25,33,26,27,27,20,29,24,33,29,34,28,24,19,24,25,27,19,23
2043,26,30,25,40,26,35,30,27,34,34,23,22,26,28,22,28,32,23,26,29,27,28,24,22,32,29,24,27
2044,23,19,25,34,27,30,26,19,26,29,31,32,38,29,21,34,31,27,25,34,29,30,31,29,25,29,22,28
2045,26,32,20,24,26,25,26,15,30,31,23,25,25,25,22,21,24,28,25,23,24,25,30,29,29,22,28,27
