Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,34,23,28,31,31,37,31,37,29,29,26,35,26,30,48,29,28,35,39,31,35,34,33,18,23,25,34,28
2018,26,27,32,38,21,29,29,33,26,33,32,19,30,29,41,40,32,31,27,32,34,32,42,24,38,27,33,33
2019,41,34,39,33,24,31,34,31,36,20,41,29,32,32,35,32,22,30,30,38,31,30,29,26,29,25,34,29
2020,28,32,36,39,30,24,32,30,30,31,37,27,20,29,27,28,36,39,34,35,33,27,28,38,35,37,35,33
2021,30,21,37,28,32,37,31,29,34,27,35,35,28,31,25,23,43,29,35,40,33,40,31,19,42,29,33,32
2022,21,32,28,31,37,40,32,27,39,27,43,26,29,32,32,32,39,22,31,29,31,36,35,26,24,31,43,33
2023,36,31,27,35,19,31,30,31,27,31,43,35,32,33,28,32,21,37,27,40,31,33,40,28,26,35,33,33
2024,33,28,28,31,40,36,33,31,20,39,43,36,31,33,25,32,24,31,28,38,30,32,25,22,30,32,30,29
2025,39,30,28,34,26,44,34,40,33,27,31,38,42,35,25,30,29,26,29,23,27,28,20,31,28,30,41,30
2026,30,40,28,28,34,28,31,31,43,26,36,27,40,34,19,29,30,25,29,40,29,30,26,21,42,31,32,30
2027,35,37,41,29,39,43,37,29,25,36,37,20,29,29,25,36,20,26,32,35,29,42,27,23,26,38,26,30
2028,32,28,33,29,30,28,30,29,26,32,35,22,30,29,24,38,40,38,29,29,33,36,33,31,38,25,28,32
2029,39,35,31,43,30,28,34,27,24,37,24,34,30,29,45,41,33,35,43,31,38,27,27,36,30,35,37,32
2030,28,31,26,39,36,32,32,29,26,39,32,35,30,32,31,29,16,19,30,32,26,26,32,40,31,30,32,32
2031,36,37,35,24,36,32,33,26,40,30,31,30,27,31,33,29,32,33,23,29,30,27,39,29,25,30,45,33
2032,33,29,26,30,28,26,29,39,20,34,29,34,35,32,38,26,33,20,25,31,29,28,31,29,32,25,34,30
2033,29,30,21,31,27,21,27,36,33,26,35,34,37,34,26,32,35,30,24,29,29,33,35,26,23,28,37,30
2034,37,37,31,30,30,24,32,28,21,32,37,37,33,31,28,31,34,37,31,36,33,22,27,29,36,38,30,30
2035,31,35,31,24,40,30,32,26,25,37,37,31,38,32,40,29,26,32,23,37,31,41,27,27,35,23,34,31
2036,38,21,12,38,39,32,30,33,22,31,30,26,30,29,31,34,34,36,36,35,34,32,31,25,38,34,38,33
2037,28,26,38,34,31,30,31,39,31,23,30,33,43,33,33,25,24,27,31,31,29,30,22,46,43,29,30,33
2038,28,32,39,35,25,34,32,23,27,36,33,23,29,29,31,28,28,35,27,38,31,34,32,23,31,30,40,32
2039,30,41,31,30,32,34,33,32,32,29,30,30,32,31,22,32,26,21,29,28,26,34,34,33,30,34,32,33
2040,26,26,28,29,35,42,31,30,30,32,25,26,36,30,31,35,25,25,22,36,29,33,31,31,36,35,33,33
2041,31,34,25,33,30,31,31,29,33,39,30,30,29,32,35,25,39,29,18,34,30,36,32,30,27,34,32,32
2042,27,29,31,43,24,39,32,31,30,26,32,37,29,31,40,33,38,38,30,29,35,32,30,36,27,27,31,31
2043,32,30,23,25,27,42,30,38,28,23,27,38,29,31,37,32,30,24,27,34,31,40,23,27,32,29,29,30
2044,34,39,32,34,33,35,35,38,34,18,43,30,34,33,41,28,30,30,30,26,31,29,24,35,32,26,26,29
2045,30,34,28,23,36,31,30,28,28,37,39,29,30,32,29,25,27,28,42,27,30,39,28,47,42,40,33,38
2046,31,38,26,34,30,29,31,23,37,33,32,33,37,33,42,36,32,32,42,35,37,28,26,26,30,41,30,30
2047,25,31,24,37,35,24,29,37,24,31,30,30,34,31,33,38,23,29,31,37,32,35,19,17,34,25,33,27
2048,40,24,34,27,34,25,31,30,22,35,31,27,39,31,32,38,28,38,32,21,32,33,31,22,52,26,29,32
2049,37,28,32,32,32,25,31,33,26,22,43,32,36,32,34,38,24,31,34,40,34,30,23,27,28,32,33,29
2050,37,30,28,25,40,29,32,32,24,23,42,28,31,30,33,29,31,35,18,36,30,31,34,37,35,23,31,32
2051,32,32,34,28,30,32,31,32,28,32,29,29,34,31,25,32,27,34,41,34,32,31,21,43,29,33,30,31
2052,35,37,26,30,34,33,33,28,35,36,33,33,31,33,32,31,36,36,41,23,33,32,29,32,36,26,35,32
2053,34,31,31,40,29,28,32,31,27,27,30,30,32,30,32,31,29,34,24,31,30,22,47,27,34,24,22,29
2054,38,33,27,29,36,36,33,32,29,22,30,16,41,28,31,36,28,32,25,28,30,26,31,35,36,25,36,32
2055,28,23,33,38,26,37,31,19,30,28,38,37,42,32,28,33,33,38,39,36,35,28,18,31,41,25,35,30
2056,32,25,32,30,21,34,29,33,31,27,27,33,36,31,35,27,32,36,32,25,31,30,21,22,37,25,35,28
2057,33,30,26,25,34,29,30,40,27,25,46,41,35,36,32,35,23,37,38,26,32,36,31,27,34,35,28,32
2058,33,21,45,35,34,34,34,36,20,46,32,34,24,32,33,27,24,39,33,37,32,34,25,28,28,32,37,31
2059,30,27,27,24,29,35,29,30,29,29,34,27,31,30,26,41,26,29,37,37,33,28,30,26,38,21,34,30
2060,33,32,27,31,27,29,30,32,37,38,24,24,27,30,33,34,39,26,30,24,31,37,26,28,31,29,30,30
2061,20,33,28,38,36,40,33,32,28,27,33,36,40,33,27,33,26,29,24,34,29,31,30,35,32,33,28,32
2062,24,35,30,29,35,35,31,26,32,35,33,28,27,30,29,21,23,27,33,30,27,31,30,30,38,23,29,30
2063,33,35,36,33,49,31,36,26,34,29,33,28,30,30,36,35,34,26,40,40,35,37,26,20,29,35,46,32
2064,43,30,28,23,27,37,31,37,36,31,29,35,32,33,32,25,32,25,37,26,30,26,29,27,36,18,25,27
2065,31,27,26,35,29,30,30,36,33,36,28,43,29,34,33,25,33,23,27,31,29,36,26,37,32,19,24,29
2066,30,32,30,29,23,45,32,32,34,24,32,28,30,30,20,35,27,33,32,44,32,34,17,24,30,29,25,27
2067,31,19,24,31,33,30,28,40,30,32,37,31,31,34,35,31,25,37,25,30,31,31,33,27,33,25,27,29
2068,37,19,33,41,31,34,33,32,38,26,33,41,37,35,32,24,27,27,26,30,28,24,31,35,36,25,29,30
2069,28,32,34,35,33,31,32,35,37,36,40,33,36,36,29,28,30,25,22,36,28,36,29,22,34,34,33,31
2070,31,39,34,28,33,33,33,27,26,29,33,37,32,31,29,36,24,21,25,27,27,30,33,29,29,27,38,31
2071,31,34,31,33,30,28,31,32,41,29,31,25,32,32,26,27,24,45,30,35,31,27,24,23,32,27,23,26
2072,32,38,24,29,37,36,33,38,51,28,24,20,32,32,28,31,35,34,31,28,31,27,25,32,28,31,35,30
2073,19,29,29,25,32,33,28,26,31,21,23,27,28,26,34,26,32,22,27,29,28,29,40,29,27,31,30,31
2074,27,27,35,31,36,32,31,32,29,27,34,32,42,33,27,26,31,39,31,30,31,32,21,38,24,23,29,28
2075,40,33,39,32,32,39,36,34,30,33,20,34,27,30,31,33,33,33,22,42,32,33,32,27,38,29,23,30
2076,23,34,30,37,30,26,30,28,36,34,32,26,35,32,26,37,24,31,30,29,30,30,43,30,27,32,40,34
2077,28,31,29,35,36,38,33,29,31,36,27,34,31,31,29,22,31,36,28,30,29,34,34,32,40,27,29,33
2078,35,26,37,23,30,35,31,28,39,33,30,38,32,33,33,33,36,36,30,40,35,33,27,37,38,33,26,32
2079,41,43,28,39,28,34,36,28,32,36,30,39,36,34,34,24,29,38,32,33,32,31,28,37,37,28,39,33
2080,33,25,30,31,26,33,30,35,37,38,37,33,38,36,17,35,21,31,39,25,28,30,29,33,45,31,45,36
2081,31,39,32,38,29,37,34,36,28,34,34,32,38,34,26,35,30,31,23,35,30,34,35,25,29,27,28,30
2082,30,37,24,33,24,35,31,29,32,29,31,26,37,31,28,28,28,35,34,28,30,42,28,19,26,36,24,29
2083,29,42,30,32,27,33,32,27,31,22,36,25,35,29,25,42,22,33,29,33,31,34,34,37,33,28,36,34
2084,26,42,30,35,33,38,34,30,33,34,35,26,23,30,32,39,29,40,28,35,34,34,24,27,35,25,31,29
2085,38,42,26,20,38,34,33,33,37,26,36,25,34,32,31,22,22,44,28,35,30,36,34,21,35,22,37,31
2086,45,23,27,39,35,22,32,19,22,24,32,35,33,28,30,25,36,28,33,26,30,25,24,29,30,30,29,28
2087,25,38,25,38,35,39,33,28,32,28,34,27,30,30,25,21,29,35,38,45,32,32,26,26,38,25,26,29
2088,43,35,36,29,27,27,33,24,32,36,36,24,34,31,27,26,20,29,39,32,29,37,29,35,34,24,35,32
2089,30,35,28,38,24,24,30,23,34,28,31,29,39,31,41,35,27,35,24,24,31,27,28,31,27,26,33,29
2090,36,20,29,36,32,35,31,23,28,30,32,31,32,29,38,27,27,30,39,32,32,26,26,30,36,24,38,30
2091,35,30,38,40,28,31,34,32,24,29,24,38,35,30,25,36,23,36,27,33,30,23,22,23,32,28,28,26
2092,28,36,19,31,22,26,27,27,24,33,39,30,30,31,30,26,22,28,30,31,28,35,20,25,24,32,36,29
2093,32,34,33,37,28,37,34,30,34,36,31,25,37,32,30,31,43,28,31,25,31,32,29,32,37,26,31,31
2094,38,33,26,43,30,29,33,35,35,36,30,31,29,33,37,23,18,33,25,25,27,31,27,42,25,22,32,30
2095,38,24,25,37,38,31,32,30,35,29,37,26,27,31,21,41,31,27,31,31,30,21,25,25,35,25,26,26
2096,24,38,31,31,33,26,31,31,27,41,27,39,24,32,23,26,27,29,28,32,28,31,28,36,38,19,30,30
2097,32,24,29,34,28,30,30,33,27,27,31,26,33,30,24,34,34,32,24,24,29,40,23,37,33,28,41,34
2098,34,21,49,29,27,27,31,29,35,25,36,25,33,31,21,22,29,36,31,19,26,35,28,32,29,29,33,31
2099,23,33,32,32,36,31,31,29,29,27,38,27,31,30,33,32,27,23,34,41,32,33,27,26,36,27,34,31
2100,27,28,29,40,23,28,29,34,38,28,34,40,32,34,30,26,21,35,36,36,31,33,31,29,34,27,34,31
