Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,27,23,29,24,11,38,25,26,38,16,29,29,40,30,27,22,31,32,41,35,31,28,36,34,23,28,40,32
2018,19,16,27,39,31,31,27,31,21,20,48,36,44,33,25,18,48,32,24,25,29,33,37,25,39,36,31,34
2019,25,39,37,24,26,32,31,33,28,25,28,20,25,27,26,36,40,31,36,40,35,35,30,24,14,36,27,28
2020,26,40,16,39,28,36,31,30,31,22,26,28,25,27,44,20,47,36,47,32,38,29,26,34,32,43,36,33
2021,25,27,32,36,30,47,33,38,38,23,37,37,28,34,35,25,49,28,35,34,34,29,16,35,29,20,34,27
2022,26,38,39,16,34,35,31,38,28,31,34,29,25,31,17,28,49,38,28,21,30,16,28,30,45,36,48,34
2023,26,27,31,31,29,37,30,23,32,24,37,32,14,27,10,24,49,15,21,35,26,25,33,26,26,26,28,27
2024,28,33,25,30,36,31,31,27,24,33,40,30,23,30,29,26,44,29,34,34,33,32,34,27,43,21,41,33
2025,33,28,22,27,41,22,29,26,21,29,36,39,40,32,25,30,44,19,31,35,31,39,41,41,46,37,33,40
2026,23,26,50,19,36,23,30,28,30,47,13,26,30,29,31,29,50,34,31,39,36,17,18,31,30,36,24,26
2027,17,30,34,42,31,24,30,39,31,22,24,45,23,31,25,20,37,18,34,25,27,23,38,19,37,41,34,32
2028,34,39,18,34,35,18,30,34,40,33,32,29,40,35,27,29,42,29,42,33,34,33,36,36,37,33,26,34
2029,33,31,37,45,30,24,33,25,28,49,32,33,45,35,38,31,40,27,40,23,33,27,25,33,25,47,32,32
2030,15,18,29,28,38,23,25,38,24,42,41,24,47,36,12,35,37,27,24,36,29,35,27,32,40,18,36,31
2031,27,24,29,18,35,41,29,36,35,31,44,24,32,34,30,22,34,39,19,28,29,39,26,22,27,29,30,29
2032,20,43,28,30,42,41,34,26,46,31,34,35,19,32,45,21,38,29,16,17,28,23,29,34,29,50,27,32
2033,37,30,34,28,39,33,34,35,34,34,25,36,25,32,37,18,38,26,45,29,32,35,36,39,31,29,44,36
2034,25,19,32,19,22,26,24,35,29,29,39,27,30,32,32,33,40,39,23,42,35,20,40,22,29,20,36,28
2035,33,33,25,36,22,36,31,35,33,10,35,44,30,31,43,29,43,22,17,31,31,36,23,26,29,17,42,29
2036,56,27,12,36,44,27,34,24,16,20,21,34,27,24,31,27,35,44,25,43,34,21,29,16,36,42,37,30
2037,26,23,29,30,34,38,30,34,19,18,21,21,35,25,23,49,39,21,29,51,35,45,23,34,33,23,55,36
2038,45,34,25,43,44,31,37,29,24,26,41,29,38,31,35,41,47,31,37,27,36,31,26,22,30,20,30,27
2039,42,24,27,41,22,32,31,25,26,30,36,15,26,26,32,29,44,23,25,30,31,38,37,28,26,28,29,31
2040,29,50,40,47,13,24,34,25,17,27,32,28,24,26,31,30,49,32,41,27,35,24,39,26,26,31,27,29
2041,18,31,35,26,32,26,28,26,30,26,35,29,21,28,51,23,48,23,23,27,33,17,30,28,34,38,22,28
2042,18,21,23,36,26,40,27,31,36,23,28,20,17,26,32,30,36,39,26,16,30,30,22,38,15,25,36,28
2043,26,19,34,19,38,41,30,24,33,29,17,19,31,26,30,22,41,37,38,24,32,41,35,27,33,46,27,35
2044,15,22,30,18,24,36,24,32,21,24,39,28,40,31,42,40,39,20,36,25,34,24,22,25,22,22,31,24
2045,22,42,16,42,31,29,30,23,23,26,27,28,30,26,30,16,45,35,24,46,33,23,35,16,28,28,19,25
2046,30,38,26,26,33,28,30,19,10,28,36,24,38,26,38,21,33,32,23,38,31,28,20,30,28,27,31,27
2047,28,23,42,32,38,33,33,43,25,34,41,25,33,34,28,34,40,23,30,25,30,30,37,49,38,49,34,40
2048,22,17,31,33,25,22,25,31,25,24,17,27,25,25,27,41,44,27,24,21,31,23,27,26,34,15,31,26
2049,30,24,25,32,25,22,26,33,16,19,35,43,34,30,32,20,48,18,32,37,31,21,35,32,28,25,23,27
2050,23,33,29,32,36,32,31,29,27,36,34,30,28,31,37,30,49,29,32,19,33,21,29,38,24,41,19,29
2051,39,19,31,27,27,36,30,27,30,31,27,20,38,29,33,36,47,21,32,29,33,23,22,33,51,19,29,30
2052,29,24,32,35,30,27,30,18,21,18,33,26,30,24,42,26,50,34,34,30,36,32,35,42,27,29,44,35
2053,33,36,32,34,25,22,30,40,13,43,31,30,32,32,26,35,60,21,21,38,34,25,31,29,35,23,41,31
2054,38,37,25,37,33,17,31,21,32,28,33,39,25,30,29,28,45,29,30,24,31,49,33,32,28,44,23,35
2055,15,41,28,16,15,35,25,40,19,35,27,19,33,29,35,21,59,41,35,27,36,45,29,27,50,14,45,35
2056,35,26,22,28,16,22,25,21,21,31,28,37,43,30,35,37,43,29,30,28,34,32,32,26,38,30,38,33
2057,44,16,24,31,33,38,31,47,29,17,40,29,21,31,32,24,32,32,27,41,31,44,22,24,27,47,45,35
2058,31,37,20,25,20,29,27,16,37,41,24,44,25,31,28,32,42,35,21,46,34,22,32,32,38,25,42,32
2059,30,32,17,30,37,15,27,34,32,33,25,24,31,30,36,29,49,23,33,28,33,26,25,32,35,29,22,28
2060,13,30,23,29,41,32,28,47,23,37,30,28,37,34,41,33,39,36,21,37,35,17,35,27,22,24,28,26
2061,24,46,24,29,26,26,29,28,40,22,20,24,36,28,28,29,44,28,27,27,31,19,32,30,40,23,34,30
2062,36,25,38,29,33,32,32,21,23,31,31,27,24,26,32,30,51,31,25,30,33,17,23,16,28,21,26,22
2063,33,31,18,42,20,32,29,31,36,24,26,29,43,32,22,26,44,31,39,36,33,24,33,24,27,20,40,28
2064,39,26,18,26,15,40,27,36,28,17,23,35,26,28,24,24,53,40,25,36,34,25,38,31,28,19,31,29
2065,26,30,19,25,31,25,26,31,34,21,38,32,12,28,25,31,31,34,39,38,33,42,16,30,30,16,36,28
2066,27,26,31,33,26,36,30,33,22,13,16,35,29,25,26,22,44,33,29,50,34,26,40,27,28,27,45,32
2067,31,32,28,32,33,20,29,29,29,29,29,21,25,27,26,28,41,25,27,17,27,29,34,33,41,24,31,32
2068,24,33,34,36,50,22,33,44,34,34,28,23,45,35,33,37,28,35,35,30,33,32,30,23,31,30,42,31
2069,22,29,22,46,38,23,30,34,30,22,31,20,28,28,15,12,43,37,26,16,25,30,26,36,28,24,29,29
2070,34,27,17,24,33,34,28,33,20,18,27,37,28,27,42,17,52,55,34,33,39,27,22,14,41,17,27,25
2071,20,29,46,31,15,21,27,31,36,24,35,47,35,35,14,36,51,27,16,32,29,27,21,21,20,30,32,25
2072,24,25,22,19,13,22,21,36,27,28,35,32,27,31,35,23,56,21,22,25,30,38,32,26,26,18,33,29
2073,30,37,28,41,27,30,32,36,23,35,20,25,31,28,42,24,41,35,53,34,38,38,22,24,35,33,28,30
2074,21,33,32,26,14,39,28,21,38,31,12,18,25,24,30,35,43,39,33,35,36,18,26,35,37,37,29,30
2075,41,35,40,39,34,22,35,20,32,17,31,29,27,26,26,24,43,28,30,35,31,31,18,36,31,22,19,26
