Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,34,34,36,27,26,42,33,37,32,29,26,30,26,30,44,33,30,30,25,22,31,34,33,25,28,22,35,30
2018,38,26,32,41,23,29,32,36,32,46,36,18,25,32,37,24,20,32,24,27,27,31,35,24,32,23,27,29
2019,40,30,37,39,24,27,33,32,33,26,35,31,22,30,31,42,18,19,33,28,29,32,28,32,34,29,39,32
2020,32,35,22,39,31,27,31,27,32,31,47,22,22,30,38,34,38,41,40,35,38,33,15,39,37,30,38,32
2021,43,29,29,30,36,39,34,31,33,25,33,41,23,31,24,16,24,39,28,27,26,43,25,21,28,32,46,33
2022,29,37,26,21,34,33,30,31,32,28,24,41,29,31,38,32,36,33,27,25,32,30,32,20,24,28,35,28
2023,32,25,31,31,29,35,31,41,23,22,44,29,32,32,25,43,19,36,29,29,30,29,36,23,30,39,28,31
2024,33,23,39,27,43,33,33,26,24,40,40,36,23,32,28,28,25,29,38,37,31,37,28,31,25,30,34,31
2025,32,27,31,40,29,29,31,35,30,25,26,33,35,31,23,36,26,24,32,31,29,35,25,32,29,38,39,33
2026,35,22,35,31,32,26,30,30,35,27,32,30,49,34,18,27,23,36,31,42,30,23,21,32,36,28,28,28
2027,33,33,30,26,35,42,33,31,24,28,37,22,28,28,30,35,24,31,28,27,29,29,37,34,29,36,26,32
2028,32,29,29,27,31,35,31,24,16,34,27,32,29,27,19,33,32,44,21,43,32,38,44,30,29,31,23,33
