Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,40,37,42,36,32,46,39,48,27,35,20,33,20,31,47,31,36,33,32,32,35,38,38,20,25,26,36,31
2018,33,40,39,54,24,31,37,46,35,38,32,17,22,32,40,32,20,31,27,25,29,27,42,29,36,27,28,32
2019,43,35,34,41,24,37,36,34,44,35,34,28,23,33,34,38,19,18,32,31,29,40,29,29,29,31,36,32
2020,40,35,28,36,27,38,34,25,36,41,43,28,23,33,40,38,46,48,42,34,41,41,23,40,41,34,41,37
2021,38,28,25,38,43,52,37,37,33,29,31,41,26,33,29,24,29,33,26,29,28,43,27,29,48,40,44,39
2022,34,43,26,27,32,37,33,39,25,30,24,52,35,34,39,49,39,29,28,26,35,30,37,26,30,34,36,32
2023,41,26,28,30,36,27,31,38,21,24,43,31,35,32,33,46,25,33,34,29,33,34,40,25,30,45,27,34
2024,42,24,33,37,43,39,36,33,26,39,35,45,28,34,36,24,27,37,37,44,34,35,36,37,31,35,43,36
2025,29,29,27,34,30,37,31,35,34,25,33,46,43,36,28,42,25,28,42,28,32,40,27,32,31,37,44,35
2026,38,29,32,34,39,22,32,30,38,33,39,30,49,37,18,28,32,39,32,44,32,27,20,36,39,36,34,32
2027,39,37,27,35,30,53,37,34,19,28,38,20,38,30,30,33,29,33,26,32,31,35,42,28,32,42,23,34
2028,30,31,36,25,27,34,31,32,26,34,35,33,31,32,23,32,40,32,31,35,32,43,43,29,30,31,29,34
2029,47,27,31,40,41,34,37,27,27,37,25,36,32,31,28,40,34,37,38,35,35,32,37,48,29,39,41,38
2030,38,26,25,43,40,23,33,31,27,40,41,26,38,34,38,31,14,32,38,37,32,24,33,29,27,34,41,31
2031,30,32,41,43,41,47,39,32,36,33,26,33,38,33,37,26,34,33,39,30,33,25,33,23,39,31,46,33
2032,28,35,30,42,35,24,32,39,33,33,30,39,35,35,46,27,27,28,35,33,33,41,47,38,37,27,39,38
2033,30,32,18,23,42,24,28,36,42,31,39,42,32,37,28,41,38,36,30,28,34,31,39,20,31,34,40,33
2034,44,36,29,44,31,35,37,32,37,22,39,44,35,35,32,33,44,38,29,36,35,29,26,46,41,34,41,36
2035,29,38,37,35,38,29,34,35,22,29,30,37,44,33,42,24,36,37,41,38,36,28,30,25,45,29,39,33
2036,43,31,19,29,44,27,32,28,27,33,34,30,27,30,33,33,35,25,35,51,35,30,29,23,41,35,48,34
2037,27,25,47,38,36,43,36,34,25,33,25,40,37,32,44,25,15,26,42,37,32,29,25,36,48,28,32,33
2038,34,23,29,41,31,33,32,27,26,47,41,30,42,36,48,22,33,35,28,36,34,34,34,32,39,41,43,37
2039,29,28,42,26,26,35,31,37,38,35,48,36,34,38,34,31,30,27,36,39,33,42,33,27,43,19,36,33
2040,33,37,30,32,33,51,36,33,36,19,35,23,39,31,36,32,20,33,23,34,30,34,33,40,35,33,29,34
2041,31,34,32,41,45,32,36,24,35,35,30,30,26,30,43,42,36,26,22,41,35,39,35,34,35,40,31,36
2042,35,35,32,28,24,45,33,36,37,32,33,29,36,34,43,34,31,36,26,29,33,39,40,31,48,30,39,38
2043,42,37,24,29,28,26,31,53,32,23,26,38,26,33,26,27,39,30,29,26,30,50,24,40,42,39,27,37
2044,32,51,34,47,24,23,35,34,29,25,41,47,50,38,40,28,22,31,37,25,31,24,38,21,42,27,28,30
2045,27,33,24,32,34,32,30,38,27,44,26,33,32,33,31,32,30,42,45,35,36,38,32,31,26,43,41,35
2046,41,41,29,43,36,31,37,35,36,25,34,36,30,33,51,35,30,38,31,35,37,25,29,25,22,43,43,31
2047,31,27,33,33,38,42,34,29,35,34,24,34,39,33,43,36,15,30,46,31,34,33,26,36,35,36,36,34
2048,40,23,44,37,37,50,39,30,27,43,40,31,42,36,32,33,32,38,41,36,35,41,24,21,46,19,37,31
2049,42,48,25,38,30,36,37,33,27,17,49,36,29,32,37,33,26,42,40,37,36,29,26,38,44,37,33,35
2050,36,35,22,41,38,38,35,44,22,34,45,39,35,37,38,39,23,34,23,37,32,29,34,33,33,27,32,31
2051,30,35,48,28,29,24,32,40,22,43,41,51,32,38,29,38,27,34,29,37,32,25,34,40,36,26,43,34
2052,26,34,25,50,40,40,36,35,33,34,44,27,32,34,30,41,35,34,33,29,34,38,34,27,27,29,27,30
2053,23,36,32,55,37,33,36,35,37,36,26,31,24,32,47,23,29,40,18,29,31,16,45,24,33,37,29,31
2054,36,39,33,37,35,39,37,30,36,24,30,21,43,31,19,31,33,33,25,27,28,23,39,37,38,33,42,35
2055,27,25,29,47,29,37,32,29,46,21,35,26,47,34,29,24,34,39,48,31,34,39,26,34,44,35,30,35
2056,44,30,37,40,43,32,38,43,27,35,37,25,35,34,23,22,22,29,35,40,29,34,37,16,28,31,23,28
2057,30,40,26,30,34,34,32,43,26,20,48,41,36,36,36,34,27,38,40,35,35,43,32,31,37,43,38,37
2058,48,33,38,47,40,36,40,22,29,48,26,32,30,31,30,24,28,32,37,34,31,25,27,26,28,32,31,28
2059,34,25,33,36,31,48,35,36,34,35,40,27,43,36,28,28,20,27,26,41,28,38,34,42,31,30,33,35
2060,26,36,23,38,29,30,30,33,29,34,32,27,27,30,34,39,27,36,37,26,33,40,24,35,41,32,20,32
2061,24,43,35,30,54,41,38,41,32,28,42,32,36,35,33,29,23,35,42,32,32,31,43,27,33,29,29,32
2062,31,34,33,20,36,40,32,34,32,27,41,29,27,32,23,26,31,44,24,45,32,28,27,38,38,20,48,33
2063,46,29,33,39,47,42,39,41,49,22,24,33,41,35,22,24,35,40,23,38,30,46,18,29,38,37,39,35
2064,44,32,43,25,34,37,36,36,35,32,32,32,38,34,38,35,26,42,39,28,35,33,29,25,19,26,38,28
2065,32,19,22,46,37,27,31,44,35,38,32,39,34,37,44,22,22,30,29,35,30,41,31,37,35,21,28,32
2066,40,31,31,25,24,28,30,29,22,44,30,29,25,30,21,38,34,37,36,43,35,40,25,21,35,35,30,31
2067,35,34,31,26,27,38,32,33,26,24,34,25,35,30,31,40,33,31,33,20,31,28,26,28,35,29,31,30
2068,33,29,35,52,31,32,35,25,31,23,48,38,27,32,29,22,26,32,29,23,27,31,34,28,37,40,21,32
2069,35,40,32,45,37,27,36,36,24,26,35,29,32,30,20,23,22,33,30,36,27,36,36,27,42,39,26,34
2070,35,45,33,29,32,38,35,31,21,18,34,33,27,27,27,36,32,33,30,36,32,34,34,35,33,34,43,36
2071,39,29,28,45,20,27,31,31,39,47,23,43,32,36,34,25,24,47,30,35,33,34,25,30,42,44,29,34
2072,33,38,34,33,43,38,37,33,55,28,35,20,36,35,32,27,25,40,24,24,29,21,25,33,31,31,43,31
2073,28,30,36,37,37,47,36,33,46,35,36,23,36,35,40,30,27,31,38,31,33,18,30,34,22,20,41,28
2074,36,20,35,34,37,37,33,30,31,17,44,21,27,28,29,35,21,40,43,35,34,34,34,30,36,37,39,35
2075,44,39,29,29,36,40,36,47,28,32,39,41,43,38,34,33,43,34,24,39,35,29,26,40,40,31,34,33
2076,42,35,36,29,37,32,35,28,27,30,39,33,35,32,45,25,27,26,18,31,29,32,49,41,26,25,43,36
2077,44,40,32,33,42,28,37,31,31,31,38,30,30,32,27,23,35,32,23,22,27,41,36,29,51,28,41,38
2078,36,34,42,33,52,42,40,36,40,29,22,39,39,34,37,31,22,44,32,48,36,34,24,33,42,30,35,33
2079,46,33,35,34,30,32,35,25,47,31,30,34,34,34,40,52,50,33,49,33,43,25,35,29,42,26,44,34
2080,44,28,25,23,40,37,33,48,49,26,36,28,44,39,23,33,22,37,43,31,32,26,32,27,39,26,44,32
2081,31,44,28,45,28,48,37,30,36,35,30,27,36,32,39,26,31,23,21,27,28,36,36,33,36,34,33,35
2082,28,37,24,34,31,42,33,31,24,30,27,28,50,32,39,30,25,37,36,44,35,39,32,21,46,36,28,34
2083,37,39,27,38,30,35,34,48,27,24,36,31,29,33,34,32,17,41,41,27,32,38,32,31,43,23,35,34
2084,43,35,38,34,40,35,38,28,41,35,31,23,31,32,35,44,34,44,24,31,35,34,17,32,52,28,35,33
2085,23,41,34,25,35,36,32,29,35,27,41,37,38,35,26,28,28,39,37,37,33,43,36,29,22,26,41,33
2086,34,26,25,38,48,34,34,32,24,31,38,40,36,34,44,23,27,28,30,38,32,31,28,25,38,16,32,28
2087,39,36,34,22,31,33,33,36,35,18,36,12,41,30,39,21,22,31,37,51,34,31,23,25,46,29,27,30
2088,45,28,29,27,24,35,31,37,37,42,33,26,48,37,28,21,28,36,55,42,35,39,34,34,39,24,32,34
2089,27,35,20,46,23,37,31,28,32,26,44,32,46,35,41,37,30,34,27,31,33,44,28,24,37,26,31,32
2090,38,25,34,35,32,38,34,31,19,21,34,23,33,27,28,34,40,21,48,31,34,31,25,30,31,33,38,31
2091,48,30,36,42,26,25,35,32,27,35,32,36,28,32,24,42,30,36,39,37,35,32,25,23,35,33,43,32
2092,28,45,18,34,37,30,32,37,33,34,30,39,34,35,30,48,21,36,35,39,35,35,27,33,26,32,32,31
2093,46,32,24,33,30,31,33,31,34,38,43,26,29,34,26,32,29,37,31,17,29,28,28,27,26,26,38,29
2094,29,30,36,55,34,37,37,34,32,36,34,40,32,35,31,26,34,30,21,25,28,35,28,41,35,33,36,35
2095,36,44,38,40,39,38,39,28,42,29,35,31,31,33,32,31,31,27,39,26,31,24,32,22,33,24,24,27
2096,28,44,36,37,34,32,35,32,29,30,37,36,27,32,23,23,21,26,33,29,26,28,30,29,33,23,33,29
2097,37,21,35,33,29,28,31,44,25,38,29,25,42,34,22,32,25,35,43,34,32,46,40,29,23,36,46,37
2098,36,25,47,29,25,37,33,20,24,25,28,27,35,27,33,26,29,31,27,25,29,35,22,17,31,32,32,28
2099,35,48,48,35,28,39,39,36,31,28,35,48,34,35,42,24,26,21,35,29,30,47,42,27,41,35,49,40
2100,39,41,36,45,28,28,36,32,44,37,28,38,39,36,30,28,31,28,36,42,33,37,31,25,40,20,30,31
