Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,39,28,26,33,36,31,32,34,36,31,32,33,29,33,37,28,32,37,29,22,31,30,38,23,29,27,30,30
2018,30,22,31,32,24,35,29,27,29,44,20,29,32,30,40,30,33,21,34,29,31,36,34,31,33,29,28,32
2019,33,30,41,36,26,25,32,26,32,27,39,36,28,31,24,37,19,36,33,38,31,30,34,28,25,27,36,30
2020,22,41,23,29,28,20,27,37,20,34,37,38,17,31,24,26,28,31,30,32,29,23,33,38,32,40,37,34
2021,32,28,34,32,24,27,30,31,32,28,30,36,36,32,29,23,47,31,34,37,34,41,28,23,32,30,45,33
2022,29,31,29,24,36,37,31,23,36,25,30,26,28,28,25,24,40,27,30,27,29,31,34,24,28,31,39,31
2023,37,27,31,29,26,28,30,27,20,29,36,33,31,29,29,38,21,39,29,42,33,38,31,33,35,33,28,33
2024,38,18,32,37,37,34,33,31,17,34,36,35,28,30,25,35,29,28,34,38,32,30,24,22,31,35,31,29
2025,37,33,30,33,26,42,34,40,33,26,37,32,32,33,28,34,35,32,25,24,30,29,22,29,28,35,29,29
2026,23,41,28,27,35,35,32,34,50,29,39,32,34,36,23,21,27,24,33,36,27,28,34,19,36,35,33,31
2027,34,38,44,24,36,47,37,32,34,39,33,25,20,31,23,32,34,34,37,33,32,42,29,22,21,38,21,29
2028,30,28,25,30,36,37,31,22,27,33,32,23,25,27,27,34,50,37,30,31,35,33,34,39,36,28,31,34
2029,40,35,33,35,31,29,34,31,24,39,29,34,33,32,37,41,37,31,41,28,36,22,24,35,39,35,42,33
2030,31,27,24,37,36,39,32,31,23,39,32,32,35,32,40,34,18,25,31,36,31,28,32,43,32,34,26,33
2031,42,30,34,34,38,30,35,37,32,30,28,35,33,33,34,21,39,30,33,24,30,20,40,23,30,30,34,30
2032,39,30,29,31,37,29,33,36,21,35,37,41,44,36,36,36,39,28,36,27,34,23,36,29,35,27,26,29
2033,25,24,31,32,33,28,29,34,36,30,33,31,39,34,32,28,36,33,29,30,31,31,33,30,27,26,33,30
2034,25,25,29,27,31,26,27,31,22,26,29,34,37,30,30,32,36,33,38,34,34,27,28,26,34,35,30,30
2035,29,28,30,32,36,26,30,31,23,28,37,30,39,31,35,30,28,36,30,46,34,40,34,25,42,22,32,33
2036,42,23,23,31,37,30,31,35,27,33,34,25,25,30,31,35,33,35,37,40,35,34,36,23,34,35,32,32
2037,28,34,36,39,36,23,33,36,33,30,27,28,35,32,31,26,21,31,36,30,29,34,27,39,43,32,31,34
2038,27,28,35,39,29,30,31,26,25,30,37,20,24,27,28,20,29,43,28,34,30,26,40,25,31,37,34,32
2039,30,41,32,27,29,37,33,43,31,36,22,22,32,31,21,33,28,28,26,18,26,35,40,28,29,38,28,33
2040,31,26,22,25,33,31,28,36,31,28,31,25,38,32,25,27,26,23,19,24,24,36,27,24,39,31,26,31
2041,37,39,28,27,23,33,31,26,35,31,32,28,28,30,31,27,40,35,27,33,32,25,38,35,35,34,29,33
2042,31,38,35,44,33,31,35,30,25,24,39,41,25,31,52,34,38,31,27,28,35,28,27,32,27,29,37,30
2043,31,27,23,24,30,40,29,39,34,26,29,35,34,33,35,32,36,20,29,29,30,40,27,34,33,28,32,32
2044,36,42,24,32,42,31,35,36,30,21,42,38,34,34,37,32,33,38,35,31,34,34,24,31,39,30,19,30
2045,25,38,33,22,40,30,31,24,29,38,38,37,25,32,22,32,29,30,47,33,32,42,31,46,40,38,34,39
2046,37,47,36,30,35,32,36,26,33,25,35,34,36,32,29,32,30,29,42,33,33,34,26,30,19,37,34,30
2047,17,22,30,28,36,25,26,34,21,36,31,34,42,33,34,34,24,33,32,35,32,29,29,32,31,27,26,29
2048,37,22,38,26,28,25,29,34,16,38,29,37,31,31,24,31,39,31,24,27,29,30,32,15,41,26,33,30
2049,29,24,28,34,45,25,31,28,16,29,39,34,32,30,35,38,30,31,37,34,34,26,19,28,24,27,36,27
2050,32,28,24,35,41,29,32,38,23,22,38,33,31,31,34,23,30,32,21,34,29,28,37,38,33,33,29,33
2051,31,39,34,33,31,28,33,32,32,28,32,31,39,32,27,42,28,34,38,27,33,33,27,40,37,29,40,34
2052,36,37,23,24,37,28,31,35,35,33,37,34,37,35,36,27,35,36,38,27,33,39,31,36,28,27,33,32
2053,34,34,29,37,35,19,31,37,25,36,31,19,32,30,34,26,29,34,27,34,31,23,34,30,31,27,23,28
2054,38,40,26,19,33,36,32,27,30,24,29,28,31,28,25,29,36,29,24,33,29,37,36,27,32,23,34,32
2055,33,24,34,30,24,39,31,26,39,35,26,34,35,33,29,25,25,36,37,36,31,30,22,37,40,28,28,31
2056,22,30,32,32,24,36,29,25,32,36,26,31,33,31,32,25,30,38,33,15,29,37,23,24,30,22,32,28
2057,28,29,28,24,36,25,28,34,28,24,39,37,29,32,32,37,30,29,28,27,31,28,28,31,38,28,39,32
2058,40,26,38,40,36,27,35,39,24,42,29,38,26,33,35,28,31,38,28,38,33,46,23,23,31,29,44,33
2059,29,30,26,26,37,29,30,38,26,29,30,23,33,30,24,33,28,34,46,39,34,33,37,23,33,23,30,30
2060,29,23,38,35,31,30,31,34,44,39,24,31,28,33,28,31,41,28,29,34,32,39,30,29,37,30,37,34
2061,29,34,27,35,33,40,33,30,25,36,34,32,41,33,33,31,32,32,29,18,29,24,26,36,33,29,33,30
2062,32,36,30,24,42,39,34,27,35,34,34,37,23,32,32,23,26,23,33,35,29,33,28,34,41,26,24,31
2063,27,30,33,29,54,28,34,19,30,31,32,28,33,29,29,32,27,29,33,39,32,45,30,18,21,40,37,32
2064,43,26,29,32,35,37,34,29,34,32,31,46,28,33,37,36,36,29,31,35,34,24,24,28,35,18,26,26
2065,32,35,33,34,34,31,33,39,34,31,25,33,30,32,30,26,34,29,33,32,31,33,24,36,39,27,31,32
2066,24,23,28,36,22,37,28,32,28,26,29,28,29,29,25,26,28,35,28,28,28,33,21,34,36,25,27,29
2067,30,24,28,42,31,24,30,24,36,32,37,27,34,32,31,32,34,37,28,31,32,35,29,31,31,24,32,30
2068,34,21,29,44,26,27,30,37,35,20,32,27,36,31,30,37,27,31,32,29,31,28,29,32,34,26,29,30
2069,33,32,33,34,29,32,32,39,33,32,42,30,30,34,31,28,25,30,23,40,30,29,35,30,39,31,32,33
2070,32,36,33,31,29,31,32,25,36,36,30,34,37,33,36,36,33,27,32,34,33,38,36,31,35,30,40,35
2071,26,27,40,31,27,22,29,33,38,26,33,42,35,35,24,28,23,43,34,33,31,25,21,29,34,26,29,27
2072,30,40,19,30,32,33,31,39,45,34,23,28,33,34,25,22,30,41,29,31,30,27,23,34,31,27,32,29
2073,21,32,25,28,33,39,30,30,23,24,22,26,38,27,31,35,34,38,33,29,33,27,31,26,31,29,32,29
2074,22,28,33,41,40,32,33,25,25,20,36,25,42,29,31,28,33,35,33,30,32,31,26,35,21,27,33,29
2075,43,29,38,23,37,37,35,40,31,34,28,42,34,35,38,29,26,35,30,38,33,32,33,24,35,35,16,29
2076,33,35,31,33,37,28,33,30,31,38,30,32,42,34,33,26,27,31,28,37,30,26,41,18,32,29,36,30
2077,29,26,31,22,30,33,29,29,30,38,28,32,27,31,29,22,34,31,20,26,27,43,34,34,41,25,33,35
2078,35,27,31,19,29,35,29,34,34,30,30,31,37,33,33,30,30,38,30,34,33,26,25,33,35,36,29,31
2079,39,43,32,36,30,39,37,35,31,42,26,40,24,33,32,31,31,28,36,23,30,37,29,37,43,36,43,38
2080,38,30,38,32,27,32,33,30,34,40,44,32,40,37,26,33,21,27,40,34,30,28,21,24,42,30,35,30
2081,31,37,30,33,29,35,33,31,31,32,29,28,36,31,28,34,31,27,28,26,29,33,34,20,42,33,29,32
2082,33,32,20,29,29,34,30,23,31,29,37,28,34,30,32,35,36,32,33,32,33,29,29,21,25,37,22,27
2083,23,34,29,24,33,30,29,33,31,22,29,28,37,30,27,45,30,39,28,30,33,29,43,26,35,30,34,33
2084,24,36,35,34,29,32,32,23,36,42,44,32,24,34,24,35,33,35,22,38,31,24,26,32,27,34,36,30
2085,40,44,26,25,33,32,33,33,25,38,38,25,31,32,32,28,27,35,30,35,31,40,41,22,38,31,45,36
2086,36,26,27,33,38,24,31,27,32,25,32,24,29,28,29,16,39,28,39,24,29,24,26,30,35,34,27,29
2087,27,31,23,34,42,37,32,19,30,28,37,25,34,29,28,30,30,36,34,39,33,32,33,23,34,34,25,30
2088,37,30,39,31,26,40,34,27,28,33,26,25,31,28,26,22,20,23,42,30,27,34,27,42,32,32,37,34
2089,36,30,23,44,31,16,30,30,26,25,33,29,34,30,33,36,34,31,31,23,31,29,27,28,31,21,27,27
2090,34,27,27,27,38,21,29,29,28,28,34,28,34,30,35,28,33,34,30,20,30,33,25,32,36,31,42,33
2091,38,30,39,42,32,31,35,25,24,29,21,39,30,28,34,36,30,33,29,28,32,25,23,28,33,33,33,29
2092,45,37,27,27,17,25,30,26,24,29,26,31,37,29,29,28,22,21,41,32,29,33,20,28,33,26,45,31
2093,31,30,29,17,36,31,29,31,29,32,37,29,37,33,30,35,33,35,32,24,32,31,31,31,27,28,32,30
2094,34,32,33,40,25,32,33,29,40,28,23,31,33,31,32,28,27,29,30,23,28,35,30,41,25,23,34,31
2095,30,31,22,38,32,34,31,28,28,30,35,21,27,28,26,35,34,29,27,27,30,26,26,24,33,21,30,27
2096,26,27,36,31,36,32,31,26,32,43,29,37,27,32,36,31,31,28,27,35,31,30,37,39,41,23,35,34
2097,33,27,47,37,34,39,36,29,25,25,29,29,37,29,28,35,34,28,31,25,30,36,35,37,29,26,35,33
2098,35,22,45,30,26,33,32,32,40,27,41,29,32,34,25,24,29,33,26,21,26,30,24,26,29,31,33,29
2099,25,37,28,30,37,41,33,23,29,28,46,32,36,32,38,34,34,20,38,35,33,41,24,35,31,30,39,33
2100,32,38,23,46,32,28,33,35,35,34,30,44,33,35,30,29,23,43,36,36,33,20,27,26,35,25,38,29
