Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,26,22,27,27,28,21,25,24,25,28,35,34,30,29,28,27,20,22,25,27,25,33,36,34,25,31,32,32
2018,33,25,26,29,32,37,30,25,37,44,49,22,28,34,42,30,34,31,36,36,35,25,19,34,34,29,31,29
2019,34,30,36,26,28,36,32,29,27,31,37,28,36,31,30,33,20,18,39,31,29,32,27,24,31,26,34,29
2020,25,31,37,25,37,31,31,34,38,20,37,34,26,32,22,40,31,35,28,34,32,27,29,28,24,37,25,28
2021,22,28,36,35,31,30,30,38,39,25,28,27,24,30,38,25,27,35,19,37,30,24,36,23,23,40,39,31
2022,32,32,32,25,31,23,29,20,36,33,26,24,27,28,31,33,36,34,27,29,32,41,31,21,34,30,29,31
2023,29,33,29,34,25,39,32,25,35,32,25,26,29,29,21,43,27,39,27,38,33,26,22,22,37,20,21,25
2024,34,31,37,34,39,30,34,19,31,24,37,30,25,28,25,36,19,31,32,39,30,30,30,31,27,31,23,29
2025,28,36,34,38,23,31,32,29,27,31,36,28,32,31,29,36,19,32,17,28,27,31,29,27,44,36,28,33
2026,22,26,32,39,31,39,32,37,29,27,26,32,20,29,40,29,35,25,32,38,33,19,39,26,29,26,28,28
2027,34,40,37,28,34,35,35,34,25,33,25,39,28,31,26,44,27,28,38,35,33,28,20,28,26,29,30,27
2028,36,32,35,40,43,28,36,29,35,23,28,30,27,29,23,32,25,31,34,22,28,27,25,23,33,42,26,29
2029,41,47,32,21,36,23,33,14,35,19,24,38,32,27,33,37,32,34,36,29,34,29,33,35,18,32,31,30
2030,36,16,29,29,37,31,30,24,26,34,29,23,32,28,22,30,17,28,28,48,29,31,33,32,30,25,27,30
2031,37,31,27,22,41,28,31,28,31,24,27,37,22,28,32,34,27,33,36,37,33,27,31,34,24,30,40,31
2032,35,46,32,34,27,34,35,33,15,25,28,36,31,28,24,38,29,35,40,19,31,29,30,29,29,34,29,30
2033,33,40,32,28,29,21,31,36,36,38,34,22,36,34,25,27,22,26,45,36,30,30,33,27,31,36,23,30
2034,29,19,33,28,45,34,31,37,33,40,21,40,30,34,29,26,26,27,32,34,29,47,36,35,30,41,29,36
2035,22,21,31,42,31,28,29,26,22,29,23,31,25,26,44,32,20,47,29,39,35,22,32,25,41,22,42,31
2036,28,20,33,25,30,25,27,30,32,33,27,25,26,29,25,30,29,33,36,25,30,30,32,33,38,29,24,31
2037,39,34,31,22,25,26,30,31,38,30,27,29,24,30,28,22,25,31,31,23,27,30,38,34,41,26,25,32
2038,33,29,25,29,26,28,28,31,25,20,37,35,28,29,22,38,21,37,39,28,31,33,30,27,26,36,22,29
2039,30,26,34,30,21,26,28,29,29,19,34,31,35,30,21,42,31,28,24,21,28,29,19,27,32,28,34,28
