Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2017,49,43,34,34,22,35,36,39,52,23,30,43,30,36,45,45,46,40,50,21,41,41,45,33,35,34,32,37
2018,23,35,44,39,31,26,33,34,48,34,44,30,41,39,38,37,47,43,37,31,39,52,28,38,33,39,30,37
2019,40,32,27,26,50,36,35,36,40,25,36,22,39,33,30,39,55,39,36,38,40,30,40,36,26,38,40,35
2020,41,29,33,35,22,44,34,35,43,29,32,38,27,34,37,32,49,45,36,41,40,29,35,33,40,33,40,35
2021,44,33,44,31,36,36,37,51,40,37,22,43,34,38,41,36,43,40,38,47,41,41,29,35,25,36,30,33
2022,39,49,42,36,46,39,42,44,39,33,33,51,37,40,31,45,47,38,36,28,38,30,22,22,40,33,51,33
2023,35,34,45,22,31,36,34,39,34,26,47,29,47,37,31,29,53,37,35,31,36,30,36,36,39,47,37,38
2024,41,15,38,37,38,38,35,23,48,29,43,54,40,40,42,40,50,33,52,49,44,32,50,32,44,39,24,37
2025,25,37,37,41,40,48,38,32,44,37,36,27,31,35,37,33,50,33,35,40,38,33,44,37,42,39,23,36
2026,36,36,31,34,33,35,34,42,39,46,21,38,33,37,31,38,50,40,36,37,39,29,36,32,32,38,38,34
2027,32,38,35,57,32,38,39,42,48,22,39,39,42,39,27,40,50,26,34,36,36,33,39,38,38,40,41,38
2028,36,32,22,41,41,34,34,31,41,46,42,45,37,40,37,38,50,32,28,57,40,54,32,43,34,27,29,37
2029,43,52,36,37,37,41,41,17,34,45,28,37,41,34,36,38,47,44,37,28,38,44,45,37,44,41,48,43
2030,23,38,33,39,42,50,38,37,39,42,29,30,30,35,32,45,62,41,29,40,42,40,38,34,28,32,38,35
2031,38,36,41,39,34,30,36,39,38,28,50,41,30,38,37,31,56,39,29,43,39,28,30,32,49,35,44,36
2032,33,45,42,38,50,37,41,47,37,38,52,31,34,40,30,33,59,33,35,37,38,33,37,30,49,37,34,37
2033,42,27,44,24,47,34,36,38,44,38,32,39,40,39,47,26,57,27,35,47,40,37,34,30,33,39,32,34
2034,25,28,38,43,49,38,37,39,45,30,39,53,31,40,37,42,52,35,29,34,38,42,39,39,33,42,50,41
2035,31,41,41,42,30,42,38,25,34,21,33,35,36,31,39,42,58,39,40,43,44,39,28,48,47,28,30,37
2036,45,40,38,37,30,38,38,40,37,41,42,38,26,37,34,35,56,44,36,43,41,30,50,32,28,49,36,38
2037,34,41,41,35,35,35,37,28,42,24,41,35,38,35,23,30,53,42,32,36,36,44,32,34,39,36,30,36
2038,48,48,47,28,40,30,40,24,45,24,35,27,34,32,42,49,41,32,50,40,42,42,36,24,32,33,43,35
2039,37,50,39,40,51,35,42,38,35,44,36,34,42,38,25,40,61,39,40,31,39,31,32,25,33,25,46,32
2040,32,53,39,40,44,43,42,29,33,31,31,36,45,34,40,33,50,49,37,32,40,34,44,44,39,40,37,40
2041,53,54,31,31,39,44,42,44,35,34,27,52,48,40,41,32,48,39,21,42,37,27,28,30,31,36,53,34
2042,36,42,30,32,38,36,36,34,33,32,45,35,45,37,31,35,48,35,44,45,40,26,18,40,39,32,37,32
2043,35,46,42,59,43,32,43,28,41,42,27,31,29,33,29,31,52,47,42,36,40,34,31,28,41,46,40,37
