Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,26,27,25,25,26,20,25,27,27,31,29,32,32,30,29,29,22,33,31,26,28,31,31,33,32,30,40,33
2018,30,33,27,28,32,26,29,26,37,39,36,31,28,33,33,23,43,31,30,32,32,29,24,29,25,22,33,27
2019,25,27,32,32,30,34,30,32,28,23,36,26,29,29,23,30,29,29,34,29,29,30,20,32,37,30,27,29
2020,25,32,30,29,34,27,30,39,34,25,35,30,23,31,27,38,33,29,27,36,32,27,31,31,32,30,24,29
2021,28,33,29,31,34,28,31,32,34,36,27,34,33,33,39,23,36,28,26,31,31,27,40,29,25,37,40,33
2022,21,25,34,28,29,36,29,22,33,30,35,24,26,28,31,31,41,35,37,26,34,35,33,30,38,34,27,33
2023,32,27,32,29,34,34,31,26,28,29,29,29,29,28,20,39,44,35,30,31,33,30,29,30,37,29,30,31
2024,38,28,26,35,37,31,33,24,29,27,27,33,22,27,26,32,42,24,34,34,32,29,32,27,29,30,24,29
2025,25,33,33,34,28,32,31,34,26,41,32,26,32,32,28,24,34,37,29,25,30,31,31,23,35,28,26,29
2026,25,31,30,35,30,30,30,35,31,25,28,28,29,29,25,29,35,34,28,34,31,27,36,28,37,30,25,31
2027,30,33,29,28,31,31,30,27,26,36,31,27,20,28,27,35,36,19,34,32,31,29,25,30,28,22,23,26
2028,30,28,33,35,38,29,32,32,27,38,25,33,29,31,30,36,33,32,33,23,31,32,27,32,32,35,33,32
2029,35,36,31,27,29,30,31,26,37,35,27,37,28,32,27,27,38,33,33,31,32,31,26,29,27,31,19,27
2030,29,28,23,26,35,33,29,29,29,36,33,32,29,31,30,37,31,28,35,32,32,17,34,25,32,28,29,28
2031,34,28,28,21,31,25,28,29,30,25,27,28,20,27,35,32,34,32,36,36,34,27,32,34,25,29,35,30
2032,38,49,31,26,28,35,35,29,31,32,32,30,24,30,22,33,30,36,27,26,29,24,24,28,28,22,32,26
2033,23,37,34,33,25,33,31,35,25,27,39,22,30,30,27,30,35,26,33,28,30,24,31,37,39,31,21,31
2034,29,22,34,24,38,20,28,32,32,33,26,37,33,32,28,30,37,27,32,27,30,34,31,26,30,39,31,32
2035,26,23,28,32,34,40,31,32,21,26,24,32,29,27,33,25,33,34,36,36,33,32,29,33,31,28,37,32
2036,33,25,32,24,30,30,29,39,24,32,28,27,31,30,29,28,36,29,42,24,31,29,25,27,33,25,32,29
2037,38,28,22,28,25,33,29,28,35,30,23,34,32,30,23,23,28,26,38,24,27,29,35,30,44,35,28,34
2038,28,35,31,34,21,28,30,26,25,31,32,26,12,25,32,34,34,31,33,30,32,26,30,30,35,31,34,31
2039,25,27,25,29,29,21,26,20,25,22,33,24,38,27,28,36,33,30,28,30,31,27,26,27,30,29,21,27
2040,26,30,34,38,25,22,29,26,22,31,27,34,31,29,27,40,33,29,21,27,30,29,24,23,30,39,30,29
2041,29,35,34,29,33,33,32,28,18,35,21,37,27,28,26,24,31,26,32,26,28,25,24,33,41,35,34,32
2042,31,34,34,31,32,39,34,27,28,22,29,48,36,32,30,25,31,25,32,33,29,26,29,29,24,26,22,26
2043,23,26,33,34,30,30,29,31,32,32,30,30,24,30,26,30,35,28,31,23,29,32,30,39,32,26,28,31
2044,32,35,24,34,36,32,32,24,24,27,33,23,28,27,23,32,36,27,32,30,30,29,25,30,33,35,30,30
2045,29,31,31,32,29,28,30,32,37,29,29,40,28,33,30,34,28,31,38,25,31,32,39,34,34,33,22,32
2046,34,35,33,33,33,25,32,24,29,32,25,35,35,30,27,36,33,29,21,29,29,35,28,24,28,34,31,30
2047,25,29,32,26,32,29,29,29,30,29,28,27,29,29,30,29,38,36,32,26,32,30,30,28,32,27,26,29
2048,28,33,32,38,28,31,32,28,29,35,33,27,32,31,22,30,35,27,30,30,29,37,29,25,32,34,31,31
2049,26,24,30,30,34,32,29,30,24,25,31,35,28,29,29,24,32,38,21,24,28,21,33,29,32,31,28,29
2050,25,33,31,26,33,35,31,28,34,23,32,34,33,31,32,27,34,32,32,30,31,31,25,34,29,26,26,29
2051,26,23,24,29,21,22,24,34,36,36,31,27,32,33,30,31,45,26,33,28,32,29,34,34,35,26,32,32
2052,29,26,22,36,29,29,29,30,24,29,23,28,25,27,26,23,31,31,31,27,28,21,27,35,30,34,32,30
2053,24,34,30,29,23,22,27,27,34,34,23,25,35,30,30,28,40,32,29,32,32,23,25,34,36,31,38,31
2054,40,28,33,28,35,35,33,37,23,22,29,33,25,28,32,31,34,28,32,31,31,30,32,29,26,34,26,30
2055,30,20,37,35,32,34,31,36,34,35,29,27,28,32,29,29,39,35,33,31,33,29,23,24,32,32,23,27
2056,31,33,43,32,22,30,32,29,36,30,33,27,28,31,32,25,31,28,30,29,29,29,28,28,30,27,35,30
2057,28,32,31,24,31,26,29,23,31,24,28,46,27,30,35,28,28,25,27,28,29,28,25,30,35,30,27,29
2058,25,22,23,35,32,30,28,32,22,33,30,32,32,30,32,30,40,24,27,35,31,28,25,28,34,32,33,30
2059,28,26,26,20,33,36,28,29,25,34,35,29,26,30,25,25,30,33,34,32,30,40,30,29,30,26,30,31
2060,30,24,31,29,32,31,30,34,43,30,25,32,35,33,23,28,44,25,31,26,30,30,28,32,28,33,27,30
2061,34,43,27,30,31,32,33,27,33,21,29,35,25,28,34,27,34,29,29,20,29,29,30,36,30,29,30,31
2062,35,30,37,29,25,29,31,26,38,26,35,44,30,33,37,21,29,30,31,24,29,29,33,36,35,30,34,33
2063,42,30,29,25,33,29,31,30,35,27,28,32,28,30,22,25,44,31,31,34,31,33,33,33,32,26,29,31
