Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2017,52,59,51,56,60,53,55,41,50,52,51,61,46,50,59,51,22,53,45,51,47,57,52,50,43,49,52,51
2018,45,46,42,44,51,50,46,48,50,47,55,44,50,49,56,56,25,54,51,47,48,61,52,51,50,51,48,52
2019,54,43,39,43,49,49,46,55,49,57,51,45,44,50,45,42,43,44,42,55,45,45,54,59,57,55,60,55
2020,49,51,55,60,48,44,51,60,45,43,48,43,43,47,43,45,22,53,48,55,44,47,48,41,51,53,55,49
2021,36,56,61,63,46,54,53,43,44,39,48,45,39,43,57,65,27,56,45,50,50,51,61,54,48,37,51,50
2022,55,54,42,43,48,45,48,54,53,45,55,58,48,52,55,62,38,53,49,65,54,58,54,52,58,58,58,56
2023,38,52,42,52,57,52,49,36,50,41,57,50,55,48,53,52,28,44,44,51,45,47,45,45,46,44,42,45
2024,47,53,53,52,59,54,53,51,43,50,69,48,54,53,47,58,40,49,44,50,48,44,41,45,49,39,56,46
2025,42,47,49,54,50,61,51,51,44,44,51,50,58,50,57,59,26,60,53,42,50,58,47,48,57,60,60,55
2026,53,55,55,56,48,53,53,59,39,59,51,42,53,51,48,60,43,44,41,54,48,52,42,51,55,50,51,50
2027,51,52,44,49,67,60,54,48,49,51,59,40,47,49,53,43,25,58,55,40,46,51,49,50,47,48,45,48
2028,49,52,44,41,45,49,47,44,66,51,56,49,61,55,47,43,25,51,40,56,44,59,65,49,46,54,53,54
2029,47,43,52,53,64,61,53,55,58,53,38,46,44,49,53,49,37,51,44,54,48,51,53,46,46,62,65,54
2030,42,50,34,58,53,51,48,57,46,51,55,51,61,54,47,50,32,45,49,56,47,45,55,46,50,49,50,49
2031,48,61,52,59,49,51,53,36,46,48,56,47,49,47,50,59,40,64,63,50,54,39,52,46,42,44,47,45
2032,48,55,40,49,45,60,50,41,60,46,55,51,44,50,48,39,23,38,39,57,41,45,39,46,57,44,56,48
2033,46,47,56,62,50,52,52,53,54,47,48,53,45,50,39,51,40,55,50,45,47,48,53,47,40,37,52,46
2034,50,43,51,42,58,43,48,52,41,46,56,55,52,50,41,53,29,57,45,59,47,41,52,50,47,49,54,49
2035,50,53,38,48,65,49,51,54,41,42,50,37,45,45,43,49,24,59,49,56,47,48,44,51,50,51,49,49
2036,46,47,53,52,48,46,49,54,53,59,50,46,54,53,45,53,41,46,46,52,47,59,51,39,63,52,50,52
2037,56,40,47,46,48,46,47,54,45,49,41,56,54,50,61,50,28,48,45,50,47,51,48,47,44,60,61,52
2038,45,50,44,56,45,54,49,50,45,54,42,54,47,49,47,40,31,44,46,50,43,36,42,43,59,49,49,46
2039,44,45,53,38,50,50,47,46,49,47,55,49,55,50,45,42,26,42,53,59,45,45,45,45,43,41,57,46
2040,44,50,58,60,37,57,51,51,44,51,55,48,47,49,48,51,39,53,50,64,51,47,49,50,53,50,44,49
2041,59,59,55,46,52,56,55,51,48,51,52,50,55,51,47,59,36,52,55,49,50,45,58,34,53,56,51,50
2042,52,47,54,54,58,44,52,44,48,50,48,45,50,48,47,49,23,44,58,53,46,46,54,58,55,51,49,52
2043,51,53,41,38,46,50,47,53,47,51,48,42,52,49,47,52,28,56,32,58,46,43,37,43,52,57,39,45
2044,46,53,48,55,43,48,49,54,52,54,50,55,60,54,55,51,17,46,49,42,43,43,43,41,49,51,49,46
2045,44,51,44,55,46,41,47,50,54,53,53,52,37,50,44,46,40,47,54,42,46,39,50,45,58,49,51,49
2046,52,53,53,45,50,63,53,50,46,45,51,59,40,49,46,45,27,40,51,60,45,41,59,53,39,53,53,50
2047,44,52,53,56,38,53,49,53,42,44,46,46,50,47,55,45,30,43,54,46,46,54,51,60,52,39,58,52
2048,51,47,48,52,48,57,51,42,44,52,51,43,56,48,51,52,26,41,44,44,43,47,49,52,59,46,60,52
2049,58,57,51,44,44,59,52,53,64,42,61,54,55,55,46,47,21,46,42,59,44,50,49,45,42,56,57,50
2050,57,59,43,49,51,51,52,45,44,48,54,49,57,50,50,48,29,43,43,60,46,35,46,38,41,48,49,43
2051,50,42,50,57,50,48,50,37,46,50,60,59,55,51,48,44,30,44,50,53,45,41,46,53,43,39,49,45
2052,45,45,48,51,40,53,47,45,45,47,44,56,50,48,47,61,24,52,48,50,47,55,54,43,50,46,45,49
2053,48,52,56,50,45,49,50,55,53,54,59,42,49,52,47,53,29,54,44,51,46,43,55,46,48,52,46,48
2054,36,61,45,54,37,61,49,42,37,37,53,49,51,45,34,44,21,50,45,52,41,55,40,49,53,53,37,48
2055,50,57,44,55,43,60,52,49,39,41,41,43,53,44,45,37,28,51,54,49,44,39,44,39,52,50,45,45
2056,51,44,58,62,48,54,53,57,54,51,43,53,53,52,53,48,19,48,44,42,42,48,46,41,50,54,45,47
2057,53,52,44,60,49,65,54,50,45,42,46,44,54,47,47,43,35,44,55,50,46,53,61,53,49,56,53,54
2058,54,54,50,51,45,47,50,48,55,51,49,45,47,49,43,38,28,57,54,57,46,52,32,36,52,51,59,47
2059,47,47,61,45,52,61,52,44,46,44,49,45,50,46,51,37,31,46,60,55,47,46,46,45,57,47,52,49
2060,46,51,51,64,52,48,52,47,52,46,50,46,45,48,47,54,31,51,52,64,50,40,36,55,51,47,44,46
2061,61,44,55,53,45,56,52,58,48,45,46,46,42,48,36,45,20,52,37,44,39,53,51,45,57,44,48,50
2062,47,45,39,43,51,47,45,56,52,61,59,45,47,53,42,49,37,46,45,44,44,52,41,44,55,37,54,47
2063,49,53,50,57,40,45,49,51,53,44,54,49,55,51,47,41,37,48,57,53,47,52,37,43,49,52,50,47
2064,51,67,42,37,61,51,52,51,49,49,40,45,55,48,53,59,28,53,54,56,51,41,42,49,54,50,51,48
2065,53,47,60,48,50,51,52,57,48,51,50,50,45,50,48,54,26,52,49,48,46,60,45,46,50,38,40,47
2066,52,48,39,46,40,53,46,49,53,51,40,55,51,50,37,50,33,61,52,59,49,47,46,52,52,41,42,47
2067,43,40,46,50,43,62,47,56,51,38,52,51,52,50,40,52,31,64,40,58,48,46,42,44,47,46,51,46
2068,49,64,39,44,63,59,53,49,40,47,56,49,55,49,46,43,31,54,49,54,46,43,46,46,55,39,50,47
2069,56,51,55,45,55,50,52,38,38,43,61,48,54,47,44,56,22,50,42,52,44,49,42,45,46,46,49,46
2070,54,48,54,54,47,59,53,58,44,42,56,48,56,51,41,44,42,38,37,44,41,48,48,48,52,42,51,48
2071,58,44,52,54,43,42,49,49,54,39,50,54,49,49,36,39,22,49,38,52,39,42,46,46,52,53,51,48
2072,43,47,56,68,57,48,53,44,55,43,40,47,47,46,32,48,25,44,54,51,42,50,43,42,47,40,57,47
2073,50,48,42,52,46,44,47,58,51,42,46,52,56,51,47,47,25,46,54,53,45,53,51,56,45,37,59,50
2074,45,49,47,57,49,58,51,48,42,49,64,39,45,48,43,60,35,50,48,45,47,55,29,38,48,44,38,42
2075,50,50,54,46,49,56,51,55,55,43,53,48,47,50,40,53,35,52,45,53,46,56,39,51,39,42,46,46
2076,51,50,41,65,53,42,50,46,60,47,56,57,50,53,49,49,31,50,51,48,46,36,51,43,48,52,51,47
2077,44,48,53,44,39,45,46,39,42,29,46,56,54,44,45,54,26,46,58,50,47,46,61,45,47,31,35,44
2078,50,52,54,47,49,59,52,47,27,44,54,43,48,44,47,54,19,48,55,58,47,48,43,41,52,43,52,47
